Seed  np arch1 arch2 chi2/dat duration
6338 57 8 4 1.09145 29.7241
8863 57 8 4 0.972862 31.7742
8015 57 8 4 0.970309 32.6585
193 57 8 4 10521.2 29.2134
3659 57 8 4 52.2689 29.5832
5678 57 8 4 384.588 33.6145
5160 57 8 4 2439.27 30.8453
9277 57 8 4 1.02789 28.2082
7821 57 8 4 6.93761 29.4263
6093 57 8 4 2487.06 0.372762
5038 57 8 4 1302.45 31.5708
8097 57 8 4 947.815 29.9181
6873 57 8 4 0.984483 30.7717
9877 57 8 4 67.6415 32.2765
7831 57 8 4 1.41251 31.5309
3049 57 8 4 3705.89 28.2456
2008 57 8 4 1851.52 0.832434
3822 57 8 4 979.592 28.5809
8368 57 8 4 3238.72 27.4473
2839 57 8 4 3010.36 31.096
626 57 8 4 1423.06 26.5762
9153 57 8 4 1362.06 30.564
5844 57 8 4 434.541 0.312213
2103 57 8 4 20403.3 28.0083
79 57 8 4 1100.87 30.1179
6466 57 8 4 81.925 28.6559
9127 57 8 4 1034.83 29.1197
4306 57 8 4 4095.71 30.3556
4705 57 8 4 638.117 0.330403
3286 57 8 4 706.704 28.1345
5339 57 8 4 578.367 26.3311
3348 57 8 4 6262.81 28.377
1907 57 8 4 593.18 29.5085
526 57 8 4 14092.1 31.9544
622 57 8 4 1894.3 26.2165
8890 57 8 4 130.775 28.4146
1613 57 8 4 9.85648 28.4117
5317 57 8 4 101.391 28.9501
6785 57 8 4 84.3574 32.6692
8203 57 8 4 885.609 29.7883
4556 57 8 4 1491.07 29.1383
843 57 8 4 4828.59 32.9259
6451 57 8 4 30.363 28.4402
194 57 8 4 44168.8 28.7594
8077 57 8 4 0.966552 29.784
1719 57 8 4 0.973989 31.3192
115 57 8 4 122.951 30.8472
2233 57 8 4 77.7576 31.228
6302 57 8 4 0.98164 32.6616
2055 57 8 4 79.0391 30.1464
350 57 8 4 329.56 32.0326
