Seed  np arch1 arch2 chi2/dat duration
7531 41 9 2 47.8182 26.4684
7347 41 9 2 4426.34 30.9818
9345 41 9 2 751.397 7.77706
8016 41 9 2 7434.15 0.257597
5736 41 9 2 2519.49 0.312346
1352 41 9 2 6.77964 30.8738
4879 41 9 2 3229.33 0.225117
7718 41 9 2 2992.04 2.24061
2997 41 9 2 431.971 0.402613
4704 41 9 2 3526.05 1.42222
7163 41 9 2 13083.1 0.333034
2575 41 9 2 988.787 0.21801
2602 41 9 2 2416.7 0.229339
7118 41 9 2 532.132 0.30507
1260 41 9 2 1815.35 1.86068
2863 41 9 2 6389.01 0.194154
5076 41 9 2 1059.12 27.4976
841 41 9 2 1361.61 29.0997
2415 41 9 2 2190.69 0.758712
6994 41 9 2 2670.09 0.628599
9426 41 9 2 6811.46 30.6303
7701 41 9 2 1930.51 0.370229
2822 41 9 2 1235.29 26.9962
9352 41 9 2 8.78831 28.0392
8548 41 9 2 197.433 28.6828
779 41 9 2 889.237 0.84061
2277 41 9 2 2757.78 0.292938
9619 41 9 2 1.03549 31.3777
2624 41 9 2 1659.48 28.5351
5907 41 9 2 2168.54 0.225856
669 41 9 2 1.18806 28.3984
5813 41 9 2 371.897 27.6147
5160 41 9 2 2385.38 27.8571
4550 41 9 2 260.389 30.6038
865 41 9 2 19542.3 0.16182
2201 41 9 2 2375.14 28.0598
2063 41 9 2 3827.36 0.253927
4748 41 9 2 887.522 0.372434
5042 41 9 2 1873.88 0.64806
9068 41 9 2 1959.3 27.5861
9797 41 9 2 112.555 26.6279
53 41 9 2 5435.77 0.255923
1589 41 9 2 257.698 27.5386
7177 41 9 2 978.538 0.331987
468 41 9 2 1172 0.269179
1079 41 9 2 592.18 0.561509
9142 41 9 2 1238.28 29.2092
2013 41 9 2 8926.42 27.0993
1214 41 9 2 755.437 0.564441
773 41 9 2 3739.87 0.240481
9487 41 9 2 5057.72 0.377824
