Seed  np arch1 arch2 chi2/dat duration
2542 87 8 7 1444.96 32.4849
3350 87 8 7 0.953121 34.3729
6896 87 8 7 92.906 34.8765
7607 87 8 7 277.081 33.8546
5617 87 8 7 0.956603 33.7169
2129 87 8 7 0.959322 33.9211
1708 87 8 7 1046.92 31.6065
2112 87 8 7 14.3122 30.299
7155 87 8 7 387.722 32.2806
1442 87 8 7 0.967421 31.3452
2502 87 8 7 86.9352 30.9923
7101 87 8 7 249.762 29.0461
2833 87 8 7 1.61346 29.6421
6006 87 8 7 5.05949 30.7976
2190 87 8 7 103.154 35.086
2972 87 8 7 2.26576 34.6489
3858 87 8 7 0.958026 31.2737
478 87 8 7 2113.97 35.2292
3750 87 8 7 622.795 31.9327
1950 87 8 7 4.92426 30.697
5485 87 8 7 0.935516 34.475
5683 87 8 7 0.965436 40.6837
1050 87 8 7 148.429 29.6391
4799 87 8 7 11.4181 29.3311
7134 87 8 7 4289.62 29.7661
3885 87 8 7 1.01053 30.7214
5762 87 8 7 264.474 33.4282
534 87 8 7 2150.56 0.438204
6708 87 8 7 0.983318 29.7884
9697 87 8 7 174.735 33.8553
9756 87 8 7 0.978822 29.1614
7888 87 8 7 0.964803 33.4964
8708 87 8 7 8.89181 34.7141
4768 87 8 7 0.950194 34.1281
8662 87 8 7 0.951264 34.1056
1907 87 8 7 7.32437 34.5491
2386 87 8 7 1778.84 28.6936
6169 87 8 7 340.361 31.9677
3637 87 8 7 35.0086 32.7094
9574 87 8 7 37.6152 33.95
5094 87 8 7 379.486 32.2627
2478 87 8 7 1.54201 31.1872
9928 87 8 7 524.77 33.1168
9011 87 8 7 5.37763 28.5428
1486 87 8 7 239.448 32.9432
6567 87 8 7 224.505 33.6859
2419 87 8 7 69.7307 29.399
2202 87 8 7 148.335 29.5319
8178 87 8 7 3.28671 29.5785
5544 87 8 7 89.247 33.1343
1047 87 8 7 119.749 32.2695
