Seed  np arch1 arch2 chi2/dat duration
6337 97 8 8 0.962253 34.863
6576 97 8 8 0.954465 35.4479
2296 97 8 8 1.05386 34.8666
8499 97 8 8 123.892 33.2195
8537 97 8 8 2218.74 31.8729
9502 97 8 8 250.437 34.9353
9848 97 8 8 1.12046 33.2462
2145 97 8 8 649.292 33.1672
646 97 8 8 94.9906 35.9278
8142 97 8 8 106.217 38.8842
8131 97 8 8 298.212 29.5138
6203 97 8 8 28.356 30.8637
8921 97 8 8 48.7934 35.5968
7647 97 8 8 11.7499 30.1769
3899 97 8 8 9.96651 32.071
785 97 8 8 29.5689 35.7526
243 97 8 8 1.00694 32.7243
7550 97 8 8 73.1337 31.2486
2665 97 8 8 1417.44 31.0701
3985 97 8 8 798.218 31.2792
1576 97 8 8 4.3562 33.141
2172 97 8 8 0.942292 36.9803
1217 97 8 8 0.962304 35.2294
4345 97 8 8 0.967585 33.1933
356 97 8 8 0.92846 32.1209
5574 97 8 8 385.452 31.9063
7699 97 8 8 39.2722 29.8867
4692 97 8 8 72.7462 33.3176
9459 97 8 8 46.9727 31.0062
5825 97 8 8 11.9148 33.6653
7325 97 8 8 848.664 34.9286
2835 97 8 8 22.4976 34.0785
437 97 8 8 0.987345 31.0427
6156 97 8 8 70.2754 31.0285
2494 97 8 8 0.952826 36.1307
8817 97 8 8 0.987369 31.1067
5343 97 8 8 347.804 34.4918
1389 97 8 8 0.946066 33.3515
753 97 8 8 2266.54 32.8727
7557 97 8 8 8.95945 31.3868
1831 97 8 8 56.1463 34.7675
7420 97 8 8 210.66 35.4465
2895 97 8 8 1226.42 30.5014
6690 97 8 8 67.3545 30.5659
6596 97 8 8 1217.78 34.3538
8642 97 8 8 1260.02 32.7519
9524 97 8 8 49.8829 35.23
5711 97 8 8 5604.86 35.8948
9214 97 8 8 449.292 34.0075
1553 97 8 8 3.18578 31.8407
1105 97 8 8 461.578 32.2233
