Seed  np arch1 arch2 chi2/dat duration
9589 32 5 3 497.022 25.4097
3905 32 5 3 2201.45 28.2193
3914 32 5 3 1790.58 0.82921
2227 32 5 3 882.717 27.4549
1300 32 5 3 23.9169 29.491
903 32 5 3 863.996 26.7673
3685 32 5 3 352.171 26.6308
9520 32 5 3 857.51 24.3574
6203 32 5 3 4377.52 0.311218
1849 32 5 3 164.628 26.8984
4582 32 5 3 14.9979 28.5019
5087 32 5 3 3076.13 27.3635
5126 32 5 3 1305.78 26.3252
2344 32 5 3 207.222 27.3791
5074 32 5 3 1.14397 28.4197
9803 32 5 3 227.792 25.6948
8100 32 5 3 548.422 25.285
4161 32 5 3 1684.9 27.8941
8341 32 5 3 9753.01 25.712
9513 32 5 3 3622.01 0.22793
610 32 5 3 13146.3 25.8796
5922 32 5 3 1723.44 25.3685
7642 32 5 3 332.266 29.7925
241 32 5 3 2528.8 37.2888
2393 32 5 3 1046.71 25.7988
5872 32 5 3 2093.03 0.247134
5822 32 5 3 1253.22 28.3601
3556 32 5 3 35.355 23.2728
1020 32 5 3 16225 0.331055
2691 32 5 3 511.704 26.8973
7490 32 5 3 45.2785 25.9708
415 32 5 3 5.58191 28.9891
715 32 5 3 2763.85 2.62527
9204 32 5 3 10288.8 25.7047
2635 32 5 3 213.777 25.3903
1121 32 5 3 389.332 29.1548
1145 32 5 3 1182.51 28.3462
5372 32 5 3 12.9354 26.276
3761 32 5 3 1024.09 25.8506
5746 32 5 3 1062.93 27.4493
2692 32 5 3 337.025 24.8539
6887 32 5 3 261.698 26.3433
2155 32 5 3 75.7959 29.9036
7491 32 5 3 82.8655 26.7507
4985 32 5 3 33.5036 27.9236
9133 32 5 3 220.97 26.8054
8533 32 5 3 759.15 28.3696
5383 32 5 3 1765.27 26.7977
6756 32 5 3 583.246 25.8438
1803 32 5 3 0.987916 30.3009
1199 32 5 3 546.832 26.2655
