Seed  np arch1 arch2 chi2/dat duration
6814 107 9 8 340.336 33.8442
826 107 9 8 1355.94 33.9702
8611 107 9 8 877.202 34.9992
4648 107 9 8 1542.48 38.3247
2562 107 9 8 0.966128 35.6841
6340 107 9 8 0.998306 32.6823
1362 107 9 8 0.95929 38.0804
1590 107 9 8 22.1325 32.8609
9470 107 9 8 253.258 32.7135
3983 107 9 8 15.4146 35.1775
8915 107 9 8 58.2668 36.6769
7075 107 9 8 363.422 31.5557
1752 107 9 8 1441.32 31.3393
7661 107 9 8 2.74452 34.376
1284 107 9 8 57.9775 33.7484
2981 107 9 8 2.85659 33.7016
1071 107 9 8 0.967959 37.5107
9553 107 9 8 0.967027 32.6303
682 107 9 8 15867.6 31.4466
8850 107 9 8 1.20077 34.3452
4961 107 9 8 22.4892 36.3715
9125 107 9 8 1.23431 34.5862
7736 107 9 8 0.994096 33.1422
1702 107 9 8 0.952767 36.7876
5866 107 9 8 3.32968 32.2536
3842 107 9 8 0.9628 35.6649
1668 107 9 8 23.9559 31.8213
102 107 9 8 664.311 36.5079
7067 107 9 8 460.696 33.8709
7248 107 9 8 0.954807 36.4442
5718 107 9 8 210.856 34.1232
7401 107 9 8 1092.76 32.0294
1920 107 9 8 0.944538 36.8028
1697 107 9 8 124.573 37.6248
4542 107 9 8 0.957596 33.3758
7467 107 9 8 878.245 35.5461
4721 107 9 8 10.8501 35.2597
7337 107 9 8 313.17 36.7365
6585 107 9 8 0.929756 35.533
9817 107 9 8 1.39334 31.4685
4616 107 9 8 0.965962 34.6084
4235 107 9 8 1.0703 33.179
8459 107 9 8 154.187 33.3886
4625 107 9 8 90.862 36.056
3311 107 9 8 0.943072 37.1633
3362 107 9 8 0.952805 35.741
7652 107 9 8 27.084 35.2345
7914 107 9 8 1.50403 35.221
8670 107 9 8 0.958305 35.5563
2771 107 9 8 2.54169 32.6753
481 107 9 8 0.959328 36.662
