Seed  np arch1 arch2 chi2/dat duration
4014 21 4 2 1020.39 0.340334
9956 21 4 2 1725.23 24.9403
994 21 4 2 1831.91 0.511353
8817 21 4 2 51752.6 0.232129
3089 21 4 2 809.839 25.1898
1165 21 4 2 117.593 25.8889
1353 21 4 2 3020.4 29.6916
1109 21 4 2 5894.69 26.596
8697 21 4 2 405.541 27.1825
7090 21 4 2 132.218 29.1231
5742 21 4 2 707.309 25.2823
1725 21 4 2 896.923 0.67784
9040 21 4 2 323.654 26.7051
2455 21 4 2 603.94 23.168
9209 21 4 2 105.886 27.1187
2581 21 4 2 22428.7 1.15467
7666 21 4 2 3548.48 0.331509
2467 21 4 2 1299.82 0.220461
3017 21 4 2 645.668 25.1257
4922 21 4 2 5535.63 0.179988
9029 21 4 2 170.389 26.0808
6257 21 4 2 989.152 0.220687
2205 21 4 2 61636 29.1512
9749 21 4 2 212.782 26.4629
1033 21 4 2 2036.21 24.6414
4651 21 4 2 2271.35 0.391862
2374 21 4 2 2595.68 0.190187
8357 21 4 2 220.746 27.8485
132 21 4 2 1291.94 24.9106
9316 21 4 2 4064.97 25.6304
2540 21 4 2 60.9948 26.1699
9818 21 4 2 6603.96 25.4652
6133 21 4 2 4959.22 0.325112
3253 21 4 2 101.044 28.1592
6769 21 4 2 1338 25.7347
881 21 4 2 977.505 24.6563
7493 21 4 2 7990.82 27.5417
1616 21 4 2 3543.64 8.10508
2238 21 4 2 10081.8 0.179896
9133 21 4 2 259.147 26.0432
4048 21 4 2 1175.33 0.393715
2433 21 4 2 984.489 27.7166
6157 21 4 2 2121.09 0.244532
8793 21 4 2 2519.1 24.8447
6060 21 4 2 98.1712 27.7184
7941 21 4 2 790.17 27.5307
9086 21 4 2 752.729 18.2582
6972 21 4 2 583.199 25.077
2615 21 4 2 217.712 27.1813
3335 21 4 2 2157.46 29.1635
6066 21 4 2 3434.29 0.877994
