Seed  np arch1 arch2 chi2/dat duration
2615 81 10 5 67.8549 33.7344
6671 81 10 5 0.937724 34.5039
4031 81 10 5 6.15614 30.1714
3108 81 10 5 373.485 33.0273
5007 81 10 5 1.36548 33.6634
2725 81 10 5 1900.27 34.4203
3122 81 10 5 0.951668 32.6668
4738 81 10 5 1660.13 32.2515
2182 81 10 5 10017.5 33.6449
8938 81 10 5 0.965783 33.2298
8463 81 10 5 0.935261 32.2335
7480 81 10 5 0.960804 33.0489
7610 81 10 5 14755.7 28.4076
2520 81 10 5 231.415 33.8771
999 81 10 5 113.197 32.7139
5981 81 10 5 1297.64 0.35809
8887 81 10 5 2.0329 32.1368
5392 81 10 5 0.960233 33.1896
7434 81 10 5 322.294 33.5377
9759 81 10 5 6748.33 30.2255
1551 81 10 5 40.3335 31.5615
2596 81 10 5 955.718 30.1103
4826 81 10 5 225.893 32.1029
2392 81 10 5 7.20924 29.3838
3988 81 10 5 36.6562 33.1896
1384 81 10 5 1706.74 30.7787
7766 81 10 5 113.485 30.3496
6227 81 10 5 6.7137 30.6162
9260 81 10 5 622.123 35.122
4389 81 10 5 0.959928 32.6229
5936 81 10 5 119.734 31.7591
8950 81 10 5 0.982813 33.1677
5686 81 10 5 115.538 31.8151
198 81 10 5 46.2251 34.7916
8329 81 10 5 131.552 33.3248
8052 81 10 5 0.944617 33.4213
2825 81 10 5 1.09096 34.8152
4386 81 10 5 38089.8 0.610736
2400 81 10 5 127.997 33.8797
4541 81 10 5 4.65214 30.9613
7532 81 10 5 1.53018 30.5249
1966 81 10 5 0.973068 34.2004
6441 81 10 5 560.041 31.8073
3557 81 10 5 0.954565 31.2248
9782 81 10 5 21.7748 33.611
167 81 10 5 40.9289 30.076
5718 81 10 5 921.878 31.0622
80 81 10 5 1844.87 0.454813
5259 81 10 5 0.960032 34.6848
9639 81 10 5 14868.8 31.3034
2674 81 10 5 9117.09 0.575711
