Seed  np arch1 arch2 chi2/dat duration
5949 105 10 7 1307.86 38.6127
8 105 10 7 62.2374 31.2055
779 105 10 7 1.03609 34.2959
1679 105 10 7 0.987255 36.992
6202 105 10 7 0.961275 38.429
9846 105 10 7 96.1547 34.8202
2422 105 10 7 67.7033 33.5896
808 105 10 7 1.03194 34.4743
2578 105 10 7 0.968504 32.0994
1268 105 10 7 13.5226 38.5001
1783 105 10 7 0.966532 33.715
3356 105 10 7 21.8328 34.8139
6174 105 10 7 0.951677 37.3842
4744 105 10 7 0.951344 34.7065
8629 105 10 7 139.23 34.367
6743 105 10 7 3.16715 32.2301
9145 105 10 7 0.979768 32.9427
9899 105 10 7 62.0359 35.8725
4625 105 10 7 0.976634 33.8327
3452 105 10 7 414.854 38.1506
2998 105 10 7 13.3458 37.4989
1879 105 10 7 1.12024 34.6254
2708 105 10 7 70.0925 32.5522
1991 105 10 7 7.76653 33.0269
5869 105 10 7 5044.25 0.820212
6149 105 10 7 872.36 33.9575
4099 105 10 7 0.948654 34.2999
4509 105 10 7 0.952579 35.041
5353 105 10 7 0.954317 35.3026
7945 105 10 7 152.522 35.0781
1875 105 10 7 5.12765 32.185
4932 105 10 7 0.961486 36.533
97 105 10 7 13.3471 31.5286
7334 105 10 7 11.5746 34.9769
9571 105 10 7 373.013 38.7255
2641 105 10 7 0.964511 36.6899
7083 105 10 7 0.9514 32.3867
9900 105 10 7 1781.63 39.0782
3983 105 10 7 2322.67 33.2707
1087 105 10 7 0.957551 34.5326
9864 105 10 7 0.931608 37.5442
1976 105 10 7 1748.72 0.494088
2383 105 10 7 385.176 34.6762
2994 105 10 7 99.3423 36.2463
3625 105 10 7 935.088 33.5331
1914 105 10 7 37.3903 34.2209
4357 105 10 7 187.687 32.8131
9699 105 10 7 242.405 35.6078
2244 105 10 7 7.97207 31.8836
1851 105 10 7 115.802 32.0461
5208 105 10 7 0.970434 34.1324
