Seed  np arch1 chi2/dat duration
3876 145 48 8.18766 40.7641
9625 145 48 125949 0.141139
1613 145 48 25985 0.319429
7048 145 48 6634.34 0.135788
1260 145 48 1.01348e+06 4.81663
3114 145 48 34.5688 36.5326
6393 145 48 2.54201 31.8013
4565 145 48 39612.8 0.1318
981 145 48 2.11684e+07 0.142378
5452 145 48 77898.6 0.139462
7866 145 48 6.7126 38.6353
5626 145 48 9.93602e+06 0.138883
8368 145 48 515715 0.140814
412 145 48 3.33807 34.9246
6869 145 48 0.908831 31.9816
3037 145 48 912.314 0.141577
3114 145 48 34.5688 38.0384
394 145 48 1715.51 0.135999
4798 145 48 985347 0.133797
1876 145 48 20.666 34.0905
414 145 48 0.592154 37.5155
583 145 48 48732 0.138473
5399 145 48 158.812 31.2038
309 145 48 2.08512e+06 30.2876
6191 145 48 560037 0.900681
4117 145 48 3.14333 38.8504
719 145 48 41410.1 2.58712
6444 145 48 3.03482e+08 0.133827
1040 145 48 17608.8 6.89257
5431 145 48 7396.01 0.904852
8603 145 48 5.4169 32.1452
5109 145 48 4442.46 0.149389
5353 145 48 12136.3 0.145789
6331 145 48 4.87738e+06 0.142921
8730 145 48 1.21247 31.6306
2087 145 48 259.307 31.5868
4179 145 48 134165 27.2125
8213 145 48 2.57232e+06 0.135209
3471 145 48 58.5754 38.9913
3679 145 48 74950.6 0.139272
5288 145 48 2.10609 31.9397
5476 145 48 34.3977 32.2467
4550 145 48 5475.75 3.26713
2033 145 48 1561.45 33.8115
546 145 48 40595.3 0.145548
7350 145 48 4.11602e+07 14.6466
6707 145 48 102315 0.138263
785 145 48 62055.6 0.137875
3932 145 48 3490.51 48.3553
1473 145 48 9705.67 0.458239
8875 145 48 73724.3 0.151363
