Seed  np arch1 chi2/dat duration
6529 64 21 169526 4.42124
7590 64 21 1.37766 14.4419
6909 64 21 13995.2 0.0522557
6120 64 21 5.30191 12.8594
6418 64 21 0.710735 12.4545
1172 64 21 22143.8 0.0634263
1433 64 21 0.700895 11.6959
6934 64 21 0.822099 11.0621
2522 64 21 2514.1 0.853811
6212 64 21 0.811117 14.4989
8248 64 21 292848 11.8057
121 64 21 22524.9 0.15205
5023 64 21 1511.27 1.39969
8975 64 21 4.39037 14.8167
2552 64 21 3215.51 0.389874
4213 64 21 5.42487 11.6418
7217 64 21 3413.57 6.77666
4662 64 21 275660 0.0519807
3806 64 21 0.541582 13.7357
914 64 21 0.60917 12.1207
1193 64 21 43293.6 0.0672511
2629 64 21 9.98836 11.0831
6552 64 21 0.580877 12.1397
3031 64 21 0.755173 12.2181
8190 64 21 1.45694 14.5458
3714 64 21 59239.7 0.103689
456 64 21 122044 9.73657
7614 64 21 9344.88 2.00175
7036 64 21 421.376 11.8542
2273 64 21 0.630401 14.4641
7675 64 21 10135.9 0.0504484
8741 64 21 3957.07 0.0737299
8854 64 21 6.0996 13.4531
2976 64 21 1287.56 0.0538804
6048 64 21 4379.32 0.0510729
2847 64 21 0.656537 14.6741
4783 64 21 5811.6 2.99763
9501 64 21 5717.99 6.86191
108 64 21 25.266 14.3015
333 64 21 0.925947 12.7242
3758 64 21 507365 0.0684227
4430 64 21 375219 7.49857
6850 64 21 7.70168 11.2045
6122 64 21 86148.2 3.51603
550 64 21 5.14541 11.6886
2913 64 21 6741.72 0.0650274
9781 64 21 0.620452 13.2294
8904 64 21 0.573462 12.7339
616 64 21 489.33 0.0724862
3810 64 21 3264.53 0.0509309
1836 64 21 4872.16 0.136372
