Seed  np arch1 chi2/dat duration
4091 130 43 6190.86 0.120023
1225 130 43 12641.6 0.163404
6761 130 43 503811 0.119718
7243 130 43 121189 0.202543
9676 130 43 8342.56 0.121265
228 130 43 1.03205 27.3536
5609 130 43 0.4727 30.7687
6555 130 43 0.732876 28.3149
9361 130 43 473.716 0.160895
560 130 43 182356 0.390196
5477 130 43 10.2632 26.6687
2003 130 43 843630 0.112526
3880 130 43 235072 0.118443
3714 130 43 36672.1 0.116987
4089 130 43 41315.5 0.115547
5929 130 43 1016.59 0.12265
858 130 43 122175 0.121044
834 130 43 57345 0.11516
6926 130 43 83238.1 0.159071
9442 130 43 30659.5 2.01828
2548 130 43 4.96587 34.3308
3528 130 43 15912.3 0.122642
3922 130 43 149270 21.2503
34 130 43 187091 0.160002
3709 130 43 4473.95 6.75475
1283 130 43 182.923 0.123785
2610 130 43 2.01443e+08 15.6339
8859 130 43 1498.22 11.396
9450 130 43 3621.16 0.117166
5879 130 43 0.919132 28.2205
7838 130 43 5723.32 0.125629
2093 130 43 29238.5 9.38696
3409 130 43 12794.4 0.124368
3719 130 43 63710.9 0.116669
7423 130 43 22381 0.161345
234 130 43 419026 0.117783
6296 130 43 6.54087 26.7769
6637 130 43 11583.2 0.118003
1898 130 43 5.54048 27.0418
9879 130 43 0.787357 30.9654
5867 130 43 561.302 28.5242
5332 130 43 13709.9 32.2382
7914 130 43 481872 0.503982
2117 130 43 277795 2.14699
1210 130 43 185776 0.123679
1476 130 43 83161.3 0.118628
2547 130 43 1605.34 2.43388
6146 130 43 30.9021 29.1779
6056 130 43 3283.61 0.133552
5795 130 43 83754.6 0.12122
7065 130 43 1.02029e+06 0.12038
