Seed  np arch1 chi2/dat duration
3073 16 5 6232.68 0.246364
4268 16 5 3.0666 3.68502
2304 16 5 49047.1 0.180009
8195 16 5 144466 0.0173584
28 16 5 18.4855 3.6381
4203 16 5 25.6696 3.38794
9190 16 5 40.5624 0.437535
8527 16 5 23.177 3.23983
4965 16 5 71010.2 0.0144359
8914 16 5 20.6063 0.510332
9564 16 5 95693.4 0.0130485
4528 16 5 453327 0.0168512
9000 16 5 18.9434 3.07997
4943 16 5 127.288 3.35173
8928 16 5 14992 0.0207897
4124 16 5 15.8431 3.22946
5662 16 5 7.80205 3.58725
3331 16 5 4545.49 0.022146
1956 16 5 76707.9 0.0121575
556 16 5 23851.9 0.0155328
892 16 5 54258.8 0.0120319
7047 16 5 8.14828 1.27533
4777 16 5 9342.88 0.0123549
3245 16 5 86.1289 3.65167
1933 16 5 23.287 3.63993
2862 16 5 59.2091 3.56349
8566 16 5 19.767 3.31211
3009 16 5 48.2937 3.33841
3169 16 5 25.1084 3.28459
1326 16 5 17.4637 2.90201
9241 16 5 16.989 3.32488
8283 16 5 22.6395 3.41139
6 16 5 531797 0.0170321
3564 16 5 27.1728 3.67751
2154 16 5 17945.8 0.018014
1419 16 5 68.1091 3.70543
1026 16 5 38.0635 3.78345
1884 16 5 180005 0.677699
1545 16 5 7.96185e+06 0.0116963
6255 16 5 9.4931 3.5742
8155 16 5 11.2407 3.64546
9455 16 5 1.31994e+06 0.0118285
2401 16 5 3319.21 0.103311
3773 16 5 14.3597 2.96804
6982 16 5 18.4931 3.73897
3761 16 5 21.3523 3.19979
1612 16 5 63.3608 3.42548
7533 16 5 65.5458 3.01737
6077 16 5 12.0137 3.718
296 16 5 48.815 3.06935
2460 16 5 28.34 3.71449
