Seed  np arch1 chi2/dat duration
823 109 36 273.99 0.191672
1729 109 36 27135.6 0.100535
821 109 36 19696.2 0.0922069
9023 109 36 4.82904e+06 0.0914203
2438 109 36 1215.49 0.0979725
8735 109 36 93660.8 0.0985087
5296 109 36 2809.57 0.132707
4311 109 36 47.3308 28.932
4497 109 36 34580.5 0.0923141
3640 109 36 102.086 26.0387
373 109 36 4.2159e+07 5.72034
4212 109 36 60194.9 6.40384
877 109 36 56528.6 0.0980645
4690 109 36 12399.2 0.0965532
989 109 36 0.776198 22.4333
2293 109 36 175654 0.10048
3703 109 36 0.531364 23.9477
7144 109 36 8.89155e+06 0.122987
7103 109 36 69423 21.0131
1074 109 36 367834 0.257074
802 109 36 1.20552 21.1386
8224 109 36 2.59617e+07 0.101555
1310 109 36 77662.2 0.0940191
834 109 36 38431.7 0.0933802
356 109 36 6421.49 0.101498
6876 109 36 140827 3.39761
9717 109 36 184728 0.0951573
6331 109 36 7.06485e+06 0.128752
4599 109 36 0.775107 23.8964
26 109 36 89.1885 22.0824
5090 109 36 4.39147 22.1648
5038 109 36 3.98912 21.5023
3097 109 36 380606 0.0927555
9779 109 36 8962.64 8.48904
5474 109 36 0.530877 20.9087
2315 109 36 0.621066 24.5511
4662 109 36 659909 0.0979075
3910 109 36 1.33777e+06 14.1845
5129 109 36 15.9554 23.4062
2228 109 36 2.09139e+06 0.0982735
7742 109 36 984.133 1.14662
4005 109 36 10.113 29.4394
6549 109 36 81923 1.65236
7664 109 36 43870.3 0.134005
4418 109 36 0.696435 27.1317
6744 109 36 168.581 7.90458
7781 109 36 833.484 9.6222
4458 109 36 1.13803e+06 0.162803
8619 109 36 0.733426 23.2678
5637 109 36 11373.9 0.0944214
2214 109 36 31.8051 31.3142
