Seed  np arch1 chi2/dat duration
2135 25 8 21951.3 0.0205368
2120 25 8 29451.4 0.0194862
5344 25 8 35571.6 0.0307909
9563 25 8 0.746704 6.07803
999 25 8 51387.6 0.0198313
6555 25 8 2.47964 6.15794
2671 25 8 722572 1.32256
1328 25 8 0.819186 5.96433
6043 25 8 891427 0.0276447
7728 25 8 35144.8 1.21978
1928 25 8 703.239 0.0236087
1460 25 8 410370 0.0194759
9081 25 8 16.9928 4.92116
4756 25 8 125897 1.86901
1125 25 8 76651.7 3.73487
9074 25 8 170230 0.0209028
667 25 8 0.810728 6.1441
4071 25 8 129859 0.0222086
2150 25 8 20594.3 3.30073
5961 25 8 194.409 2.45114
2021 25 8 2.41852 6.17617
8838 25 8 28317.6 0.707542
85 25 8 142732 0.0445322
1277 25 8 2819.57 0.0204457
5702 25 8 10.201 5.01185
2886 25 8 22.5251 6.08172
9844 25 8 0.777616 5.88135
5128 25 8 0.870995 6.08473
6791 25 8 29.5119 4.83278
3996 25 8 0.818138 5.97601
5012 25 8 12840.5 0.0228374
436 25 8 3.29112 5.83863
8804 25 8 0.771102 6.15303
7184 25 8 6.17836 6.17253
8682 25 8 8885.09 0.0215036
2792 25 8 2.13634 6.26917
8044 25 8 0.74374 6.20721
3060 25 8 265.574 0.173415
9048 25 8 0.753861 6.08223
3637 25 8 200.945 4.86454
6168 25 8 70593.9 0.981786
6937 25 8 15.484 4.88088
4969 25 8 18.845 5.9627
9973 25 8 69.7901 6.26122
8989 25 8 2.60478 6.13967
4080 25 8 1216.19 0.0285962
6440 25 8 1.34189 5.69628
6375 25 8 1.09911e+06 1.11932
8740 25 8 48442.4 2.48856
4697 25 8 88606.2 0.0213172
7406 25 8 6400.3 0.599367
