Seed  np arch1 chi2/dat duration
9150 58 19 1.53792 11.5976
5519 58 19 141199 3.65801
8912 58 19 3714.69 0.0929351
1033 58 19 0.647852 12.77
1376 58 19 16.8832 10.1237
4450 58 19 0.645425 11.077
5609 58 19 1774.75 1.86413
713 58 19 8550.21 7.51327
1552 58 19 70954 0.0443473
686 58 19 129.768 0.952452
2297 58 19 84045.6 8.17396
6307 58 19 6.14414 13.3667
5607 58 19 2103.66 0.0644044
8596 58 19 4.77416 13.193
2804 58 19 0.570093 12.551
5420 58 19 43047.3 0.045343
52 58 19 0.922262 13.0417
5405 58 19 67564.2 0.0482469
4386 58 19 8536.91 0.0478647
5160 58 19 1380.02 0.0483339
1089 58 19 125058 5.18116
9243 58 19 0.649156 12.8109
3343 58 19 519.495 10.8377
957 58 19 2.38469e+06 6.92227
1100 58 19 991120 0.0481846
5741 58 19 141035 0.0441297
6881 58 19 9269.38 8.71706
9722 58 19 14419.9 3.27157
2983 58 19 19650.8 7.51161
5017 58 19 0.678592 11.8382
1972 58 19 0.780847 12.9553
3046 58 19 789103 6.02744
9584 58 19 2129.78 0.0784324
6171 58 19 2.54672e+07 0.044345
7413 58 19 2.89594e+06 0.0455032
898 58 19 490020 0.0485695
2459 58 19 4.45991e+06 0.044418
8936 58 19 57.1855 11.237
4343 58 19 16569.5 0.0667063
1145 58 19 4606.69 0.0477421
7578 58 19 1.53114 10.7383
1448 58 19 2722.8 0.0457905
1346 58 19 2993.46 8.70091
3678 58 19 62.4191 10.5648
9823 58 19 264957 1.37613
6255 58 19 446871 6.88354
7154 58 19 0.693898 11.4929
6767 58 19 87334.5 8.49463
5338 58 19 7587.5 0.0465913
5552 58 19 0.806174 12.4939
646 58 19 4583.86 0.0478481
