Seed  np arch1 chi2/dat duration
3679 34 11 2130.39 0.0248965
2532 34 11 29.8716 7.30081
53 34 11 5311.4 0.151822
9703 34 11 0.751816 7.14642
1958 34 11 2685.16 2.37777
4001 34 11 2465.82 2.1806
6014 34 11 23331.7 0.0458584
2772 34 11 0.585038 7.49681
4849 34 11 0.721932 6.80945
6293 34 11 47808.9 1.42299
4747 34 11 675985 0.0266483
3552 34 11 18054.2 0.0274258
417 34 11 7968.71 0.0364462
1990 34 11 1.17701 6.35461
2607 34 11 3.12643 5.94746
1706 34 11 139665 0.457784
2521 34 11 190556 3.95477
3487 34 11 32270 0.0250262
3975 34 11 2186.99 0.0452325
2780 34 11 0.713439 7.42236
1979 34 11 2083.99 3.24512
9203 34 11 12348.1 0.0258685
6849 34 11 38429.7 0.0260685
6706 34 11 690.101 0.151225
5628 34 11 7579.61 2.06943
5497 34 11 62117.3 0.0260312
9774 34 11 3902.65 3.6675
2220 34 11 11.4119 6.15642
7205 34 11 2.68308 6.68352
3263 34 11 3052.82 0.0701358
8977 34 11 0.814682 7.38538
9916 34 11 0.80413 7.68057
703 34 11 0.717514 6.66
2702 34 11 5212.16 0.0428229
4127 34 11 39025.6 0.0279959
7425 34 11 1.29469 7.38943
5912 34 11 95.238 6.44675
4227 34 11 21568.2 3.29557
5002 34 11 2.09166 7.23908
8984 34 11 0.660679 7.43914
1141 34 11 0.75232 6.90801
544 34 11 0.753485 7.57023
326 34 11 1456.42 0.0558042
5383 34 11 3.4212e+08 0.0373825
446 34 11 0.720072 7.5147
2226 34 11 0.768113 7.48798
5112 34 11 334408 0.0349661
5356 34 11 0.704192 6.98495
1477 34 11 0.711484 7.4371
8639 34 11 2.83387 6.9451
9908 34 11 56275.3 0.0541004
