Seed  np arch1 chi2/dat duration
9768 88 29 10.4466 21.9566
2519 88 29 1128.89 0.141508
5221 88 29 203823 15.5296
2649 88 29 1.77107 16.6619
5349 88 29 190.181 22.0155
6416 88 29 68827.7 0.0703965
1702 88 29 11.1248 20.9882
7038 88 29 25818.5 2.05271
7915 88 29 29637.7 5.04228
163 88 29 121.007 4.67968
4951 88 29 370171 9.72898
7915 88 29 29637.7 5.04019
640 88 29 103.487 14.9617
7085 88 29 8057.55 0.0982245
522 88 29 2.85514e+06 1.40096
766 88 29 3.05015 17.449
3552 88 29 185268 13.981
857 88 29 25469.5 0.0747888
8466 88 29 33558.6 0.394401
8122 88 29 200421 6.37962
874 88 29 1.78431e+06 0.069885
5322 88 29 8975.39 5.52817
363 88 29 40.543 17.9171
3539 88 29 10239 15.6794
1070 88 29 0.616403 15.9446
1761 88 29 3731.2 11.0786
9148 88 29 2188.39 0.875625
7217 88 29 4998.54 0.0729505
122 88 29 2.19442e+06 0.0715802
9087 88 29 8.08846 15.9465
2270 88 29 250382 0.0694305
9507 88 29 1.10901 19.8327
3733 88 29 847716 0.0706112
7900 88 29 7132.5 0.144415
9895 88 29 97273.8 0.0748636
4489 88 29 0.526225 17.7713
7937 88 29 1.91186 18.3401
325 88 29 1.38981e+06 0.0959054
6647 88 29 2060.74 0.0750956
7238 88 29 1.59134e+06 0.0734666
7548 88 29 13954.7 0.0752526
1686 88 29 5.23798e+06 5.13834
3835 88 29 273.758 19.7533
8588 88 29 1.01674 17.5321
1650 88 29 76070.8 0.0953745
2755 88 29 1078.54 0.0775352
5532 88 29 21220.5 0.0975523
4119 88 29 464963 1.1043
941 88 29 4256.99 18.5484
1180 88 29 203861 0.0744144
2619 88 29 20411.8 5.18417
