Seed  np arch1 chi2/dat duration
6701 82 27 154568 0.0650716
6370 82 27 15.702 18.0962
366 82 27 4.97536 17.3452
8453 82 27 4592.38 6.40223
5302 82 27 226953 0.0944546
627 82 27 328640 0.0670848
2359 82 27 0.705756 19.4929
8762 82 27 27806.1 0.0656827
9071 82 27 1.31251e+07 0.0657714
6687 82 27 9.53624 16.9105
6480 82 27 20436.9 2.59323
3118 82 27 30.5185 19.4
473 82 27 444213 0.0665964
1910 82 27 6.10561 19.64
645 82 27 29124.4 0.0922916
581 82 27 69294.5 0.566127
4739 82 27 5.90567 17.0254
446 82 27 30824.4 7.18535
9127 82 27 7922.27 0.0712872
3570 82 27 1.40127e+06 0.0722725
7975 82 27 0.600408 16.9953
3704 82 27 170550 1.93398
765 82 27 0.632212 19.1716
2806 82 27 3650.19 0.113459
3615 82 27 0.651361 17.6434
1664 82 27 61346.5 0.0698504
5198 82 27 255133 12.8068
2160 82 27 50770.7 0.0664757
6095 82 27 404309 0.158585
1754 82 27 143001 0.0906049
592 82 27 13519.6 0.069039
1821 82 27 3398.07 0.0694046
1407 82 27 49422.6 4.39917
9340 82 27 57444.4 0.0694434
3555 82 27 4.75652 16.5077
8695 82 27 131477 0.086733
680 82 27 9.52162 17.4913
3883 82 27 12859.6 11.6446
8013 82 27 20345.3 4.07787
1997 82 27 0.545103 19.2162
2671 82 27 206771 0.0669786
4846 82 27 0.675503 19.2994
7 82 27 4644.68 9.78562
7555 82 27 94480.3 0.0713867
4363 82 27 732.743 10.6813
1321 82 27 9.93157 26.5581
8621 82 27 730.559 5.44924
1207 82 27 8550.19 0.418391
1156 82 27 5.47418 18.5337
5042 82 27 2998.95 0.0923755
2742 82 27 128779 10.9151
