Seed  np arch1 chi2/dat duration
6706 70 23 45266.8 0.338947
3298 70 23 10501.9 0.0557677
6456 70 23 19689.7 0.0912596
1213 70 23 33143.9 5.33084
6213 70 23 11879.7 5.68035
6455 70 23 0.580238 13.9354
8713 70 23 51270.5 1.05235
4820 70 23 0.987036 15.5597
7298 70 23 5.89309 12.7425
4180 70 23 11105.4 0.202455
2875 70 23 26170.5 0.0574722
1923 70 23 105.015 13.4566
2958 70 23 11574.3 0.0571229
3300 70 23 76.0691 16.1149
9536 70 23 121583 0.055836
2749 70 23 3644.3 0.0556463
220 70 23 286268 1.24555
238 70 23 9228.57 7.31685
2644 70 23 6.57328 15.5159
8591 70 23 488680 2.37453
3905 70 23 178972 0.444041
7449 70 23 7.22767 15.4155
4566 70 23 9894.67 8.00628
1377 70 23 9332.6 0.0751347
350 70 23 1403.36 0.150067
3971 70 23 14303.6 0.0562162
548 70 23 243364 0.0532711
6024 70 23 0.918057 13.3427
8641 70 23 5502.5 0.113574
3625 70 23 0.557061 16.1516
1194 70 23 7345.19 0.163213
310 70 23 1642.72 0.057232
1419 70 23 18987.7 0.0741584
1495 70 23 7852.53 0.0544288
776 70 23 1.39138e+06 0.0581787
4318 70 23 160.063 13.4161
5433 70 23 6216.17 2.66904
7512 70 23 279.687 2.77857
4595 70 23 50934.8 3.33602
9449 70 23 153233 9.42414
3806 70 23 0.564085 14.0547
6827 70 23 7.71083 13.6828
3977 70 23 22722.7 0.0575403
4115 70 23 0.734321 12.9612
9809 70 23 1.54743 13.8355
2871 70 23 2118.69 2.06939
272 70 23 52861.6 0.0543283
3642 70 23 18830.5 0.0751062
2664 70 23 3291.65 0.0770167
3754 70 23 108214 0.052942
1771 70 23 262928 0.0572644
