Seed  np arch1 chi2/dat duration
8483 133 44 12.5065 28.9156
1915 133 44 939060 0.120604
2634 133 44 0.611162 31.8451
5515 133 44 288.471 1.39367
2854 133 44 4.75792 29.3382
2257 133 44 124972 14.5784
1041 133 44 99218.2 32.8157
7321 133 44 9.78162 28.9061
2039 133 44 324136 0.120407
2017 133 44 424000 0.12478
3119 133 44 10753.4 0.1308
2405 133 44 9.79784 27.768
7210 133 44 4.0834 27.5798
677 133 44 11194.4 2.63823
1328 133 44 69.2419 29.9314
8554 133 44 94372.9 0.132208
3897 133 44 11.0589 28.2272
3695 133 44 137028 0.117751
839 133 44 4962.87 0.122356
6093 133 44 648066 0.122832
1471 133 44 17657.8 2.08259
2806 133 44 17585 24.8457
984 133 44 158545 0.125082
6619 133 44 2926.4 0.135195
6962 133 44 90634.2 0.163476
1590 133 44 1950.06 0.129576
2794 133 44 0.620335 29.411
8058 133 44 6847.28 0.122612
6024 133 44 3.70063 30.6207
90 133 44 550685 0.164589
7559 133 44 0.628004 29.1217
6950 133 44 110.404 36.981
6020 133 44 92417.2 0.127703
7022 133 44 1947.38 0.172829
1873 133 44 157811 0.128571
679 133 44 3.86926 27.6233
8971 133 44 92583.3 0.125263
5221 133 44 0.663561 29.602
1299 133 44 307197 0.211012
4311 133 44 28451 0.371934
8496 133 44 23369.4 0.206265
8205 133 44 946322 0.121337
9453 133 44 67212.8 9.01324
7013 133 44 1.20461e+06 0.119848
6014 133 44 185.392 5.23663
5697 133 44 636818 10.8884
2829 133 44 60520.7 4.67483
5277 133 44 7.63233 37.8622
2579 133 44 21564.1 0.172305
2769 133 44 12142.6 12.141
7379 133 44 71984.2 16.9395
