Seed  np arch1 chi2/dat duration
3965 67 22 0.8673 12.3944
9218 67 22 1384.85 7.2804
197 67 22 37969.3 0.305686
5294 67 22 39293.3 0.0850563
5582 67 22 92555.8 0.0500056
253 67 22 1.05556e+06 1.19738
116 67 22 6.07601 14.1049
4546 67 22 830.371 0.0515266
2027 67 22 2.12739 12.8281
7891 67 22 1.32232e+06 2.22264
5209 67 22 1260.03 0.104968
7717 67 22 10194.9 0.335717
3885 67 22 1.55225 12.0314
4927 67 22 11955.1 0.0515344
1705 67 22 32840.6 0.0527364
4863 67 22 0.653559 15.5615
4603 67 22 271365 0.0528102
7092 67 22 0.651775 13.3712
441 67 22 39504.2 0.0681582
8248 67 22 295761 1.34723
1259 67 22 55113.3 0.109336
2037 67 22 1.61849 11.2812
936 67 22 80298.4 0.0687393
8156 67 22 38.6478 15.3674
3043 67 22 22.6524 14.8988
4672 67 22 362.126 7.37469
9849 67 22 1.46233 13.3495
7409 67 22 286493 0.0751279
6369 67 22 320304 6.11672
4543 67 22 0.73498 13.7729
5056 67 22 134.004 14.7293
4919 67 22 20.5699 10.5903
4267 67 22 15495.5 0.0534332
6128 67 22 2884.11 0.0550711
3465 67 22 13851.1 0.0516059
6452 67 22 4682.95 0.0520425
5224 67 22 2140.75 5.90861
108 67 22 22229.1 0.0508521
3347 67 22 0.602859 13.5632
307 67 22 106172 14.5888
9581 67 22 14212.3 0.0544153
1603 67 22 0.536369 14.1964
4630 67 22 253.693 15.5618
5794 67 22 5.12572 12.6499
5361 67 22 2.97788e+07 0.0704369
3486 67 22 154091 6.68928
3373 67 22 101524 0.0506672
8348 67 22 30.0896 12.3754
1848 67 22 11006.5 0.0755341
5370 67 22 43157.9 0.0566835
4109 67 22 0.69498 12.2184
