Seed  np arch1 chi2/dat duration
9580 28 9 4.37292 6.14897
6559 28 9 5.68204 5.14323
9990 28 9 3.05505 6.00296
4770 28 9 21951.1 0.164494
507 28 9 1.95832e+07 1.58764
1057 28 9 37171.9 0.0200994
6492 28 9 3.00815e+07 0.0328766
262 28 9 141069 0.0198156
5305 28 9 2194.39 0.0216453
4848 28 9 38224.4 0.0223462
170 28 9 0.796798 6.00869
3048 28 9 1097.75 0.312595
7198 28 9 220219 0.0199837
4633 28 9 5402.45 2.01686
1029 28 9 1.07377 6.19117
772 28 9 0.788081 5.68056
1504 28 9 6172.49 1.55296
2999 28 9 1.41504 6.08873
9388 28 9 50808.8 0.0233346
5859 28 9 0.792652 6.02074
5038 28 9 236936 0.0260663
4957 28 9 21918.5 0.443411
8022 28 9 9.59998 5.29006
5320 28 9 316269 0.0226594
6334 28 9 0.813567 6.16177
1072 28 9 93.6076 2.04975
3290 28 9 208363 0.0195731
6590 28 9 1.79529 5.88803
2138 28 9 5.7397 6.09181
2008 28 9 0.876383 6.18665
7636 28 9 61559.6 2.055
4098 28 9 0.863266 5.98792
7290 28 9 160767 1.9106
2276 28 9 17177.3 0.517402
8448 28 9 38424.9 0.0296786
1836 28 9 8.17775 5.3982
4667 28 9 115.694 6.07741
9891 28 9 23.3177 5.7124
7309 28 9 1.67486 5.3682
8202 28 9 1.3552 5.32492
6290 28 9 6228.94 0.0272443
7258 28 9 23078.9 0.0293003
3548 28 9 1.32643 5.77356
5277 28 9 9951.86 0.029571
1753 28 9 16.923 4.64859
3149 28 9 149238 0.020045
3777 28 9 20.4369 6.22639
402 28 9 12.0842 5.35185
7740 28 9 8.59138 5.96064
558 28 9 1.31262 5.00323
6980 28 9 0.850134 6.19548
