Seed  np arch1 chi2/dat duration
4559 22 7 18.6372 5.16106
7342 22 7 31677.4 0.016687
392 22 7 54357.5 0.0185084
1875 22 7 33585.1 2.15285
7879 22 7 1.51647 4.97473
6241 22 7 1886.47 1.55773
787 22 7 4.07545 5.23657
3440 22 7 3.34588 5.15674
7253 22 7 0.826075 5.12889
7619 22 7 764458 0.0207117
2110 22 7 1.77761 4.74803
5355 22 7 57633.5 0.0245273
3982 22 7 1.59377 5.1349
354 22 7 0.890442 5.21543
6193 22 7 226114 0.0191526
7147 22 7 45.4806 4.39937
4304 22 7 1.13865 5.16843
8355 22 7 7.18024 5.13281
140 22 7 0.981298 5.19651
2930 22 7 6.39357e+08 0.018269
9829 22 7 6179.56 0.216511
1373 22 7 94.0393 4.8571
2507 22 7 95531.1 0.913508
9321 22 7 61.1985 4.33662
5860 22 7 4.86077 4.92098
1967 22 7 3.76036 4.41859
9546 22 7 0.833668 5.23112
3892 22 7 7.93131 4.77517
1295 22 7 0.818045 4.71227
51 22 7 56.1237 3.94547
8844 22 7 1.25565 5.2207
8595 22 7 12.1534 4.30349
8032 22 7 4.16025 5.06966
1030 22 7 4.65924 5.02398
4855 22 7 323.847 0.0260431
2029 22 7 1.3665e+06 0.023724
601 22 7 4692.17 1.2299
9473 22 7 9.70796 5.25229
9319 22 7 1197.93 0.997382
1178 22 7 65151.4 0.0239659
4215 22 7 3.73693 4.39199
6504 22 7 5120.27 0.0202065
4127 22 7 25139.7 1.39852
2936 22 7 522.549 4.98988
1578 22 7 3.86938 4.8397
440 22 7 86927.8 0.025322
826 22 7 0.887812 5.19086
708 22 7 376816 1.56454
9462 22 7 18335.9 0.0432351
5177 22 7 19042.5 0.676265
2539 22 7 30.4603 4.55615
