Seed  np arch1 chi2/dat duration
2551 124 41 1.83249e+06 20.4462
3430 124 41 3.27061e+06 0.107124
1187 124 41 9.58591 26.2643
4200 124 41 308423 5.75795
9642 124 41 713.488 0.113723
8819 124 41 29632.3 0.109747
4479 124 41 29051.9 0.105134
4340 124 41 282506 0.146616
5370 124 41 217122 6.79728
1931 124 41 17.0788 28.0645
3512 124 41 92.2067 25.9596
2063 124 41 269157 0.11395
854 124 41 699753 0.184682
1577 124 41 25.2332 25.6357
4575 124 41 22371.6 1.92766
1893 124 41 20.624 27.0452
8196 124 41 8199.17 5.95822
2527 124 41 3.07394e+06 0.147136
1667 124 41 0.529949 29.45
832 124 41 230470 0.113734
9407 124 41 5.78621 23.8946
3673 124 41 0.577598 26.279
7683 124 41 0.605661 32.1147
2301 124 41 2.96373 24.4362
4814 124 41 4.40759 29.2895
1823 124 41 1.05676e+06 0.112238
6260 124 41 1131.96 6.95479
3281 124 41 37121.8 0.113332
5197 124 41 0.381251 29.5275
9149 124 41 0.451149 31.6582
2508 124 41 40585.3 0.113365
489 124 41 14614.4 0.186051
2057 124 41 132308 7.46752
4332 124 41 329343 0.109941
1088 124 41 37.2375 24.7507
1650 124 41 30215.5 0.111568
5093 124 41 192006 0.111266
5381 124 41 2163.28 0.223112
6134 124 41 382219 0.15037
6591 124 41 12110.1 0.107389
2511 124 41 0.638828 32.7279
4291 124 41 37.8614 32.6643
529 124 41 65638.8 0.112182
7797 124 41 11.4261 27.6462
2723 124 41 95.6174 25.5529
9926 124 41 158212 0.254044
2467 124 41 24729.8 3.09188
5724 124 41 1634.02 0.117916
1774 124 41 244709 0.111723
9161 124 41 817097 0.110034
6719 124 41 215877 12.7465
