Seed  np arch1 arch2 chi2/dat duration
929 42 7 3 18.7531 2.72801
5993 42 7 3 16.8947 2.81692
4867 42 7 3 168.413 2.93299
8900 42 7 3 218.634 0.0374413
2071 42 7 3 0.722016 3.03009
3582 42 7 3 114.679 0.262565
8780 42 7 3 171.246 0.0301799
2277 42 7 3 32.8893 2.85354
7538 42 7 3 0.727152 3.11507
9068 42 7 3 870.762 0.0197916
1137 42 7 3 131.701 2.73139
1458 42 7 3 153.419 0.0319145
7770 42 7 3 522.176 0.865909
7563 42 7 3 642.503 0.17721
9567 42 7 3 2.359 3.08623
3974 42 7 3 66.0311 3.12014
3553 42 7 3 220.973 0.0338544
1955 42 7 3 43.4543 2.68422
292 42 7 3 5.72973 2.98856
7177 42 7 3 70.7571 0.180769
9383 42 7 3 111.503 2.93085
7650 42 7 3 322.184 2.79824
6269 42 7 3 12.0906 2.75038
9511 42 7 3 11.496 2.66778
4539 42 7 3 5.8198 2.75965
5549 42 7 3 21.3331 2.62597
4904 42 7 3 4.91662 2.98794
5437 42 7 3 5206.83 2.94258
7532 42 7 3 0.647435 3.0914
278 42 7 3 45.0953 2.713
1445 42 7 3 121.278 0.0637247
484 42 7 3 15.5824 2.84593
1999 42 7 3 304.634 0.0197939
2867 42 7 3 165.55 3.15919
8448 42 7 3 17.6505 2.71338
2511 42 7 3 38.6515 2.81363
9840 42 7 3 446.405 3.19561
3922 42 7 3 162.624 2.77032
6986 42 7 3 586.8 0.386773
694 42 7 3 0.6438 2.74411
5143 42 7 3 80.268 2.59581
9149 42 7 3 535.226 0.0510507
7368 42 7 3 28.5707 2.85339
2421 42 7 3 73.4907 2.85867
5735 42 7 3 1.25082 3.03444
2403 42 7 3 6.03867 2.76005
449 42 7 3 427.603 2.96421
2582 42 7 3 8.6538 2.82885
4285 42 7 3 38.2388 2.70492
7735 42 7 3 49.4737 3.12572
6302 42 7 3 263.314 0.0533792
