Seed  np arch1 arch2 chi2/dat duration
1532 51 7 4 5184.07 0.0417831
1301 51 7 4 4.26761 3.36006
4880 51 7 4 16.8073 2.49517
8007 51 7 4 12.398 3.11959
8551 51 7 4 4.43124 3.21029
7704 51 7 4 395.276 2.73913
5872 51 7 4 182.811 0.0291662
5090 51 7 4 544.118 0.0662886
5239 51 7 4 40.8615 3.37452
1523 51 7 4 0.591861 3.26396
4700 51 7 4 220.07 0.0319985
6797 51 7 4 63.2813 2.85936
6830 51 7 4 69.9751 2.94815
827 51 7 4 184.63 2.8225
1617 51 7 4 31.3675 2.73185
2140 51 7 4 103.968 0.0278092
344 51 7 4 56.7019 3.37687
9023 51 7 4 52.3577 3.20134
5615 51 7 4 0.58474 3.3472
858 51 7 4 39.5302 3.08189
4982 51 7 4 373.385 0.0446276
8977 51 7 4 15.7283 3.03064
5676 51 7 4 45.4484 0.0459101
1708 51 7 4 20.8439 2.97057
2385 51 7 4 5.12949 3.06039
30 51 7 4 4.09491 2.8725
5024 51 7 4 0.46611 3.24706
7653 51 7 4 10.9081 4.26476
114 51 7 4 58.9283 3.00026
9109 51 7 4 379.241 0.174219
9365 51 7 4 38.9057 2.79993
1893 51 7 4 28.5464 2.73572
7740 51 7 4 24.7998 2.75522
8536 51 7 4 67.6451 3.09849
1791 51 7 4 0.774404 2.9874
9597 51 7 4 63.6431 3.04747
1232 51 7 4 540.88 0.0354275
2332 51 7 4 29.0093 3.34774
3607 51 7 4 26.5979 3.31799
2565 51 7 4 115.19 2.96191
7396 51 7 4 7.45277 3.11655
3641 51 7 4 64.0415 2.84506
4950 51 7 4 58.3303 2.72679
1889 51 7 4 133.582 0.0375131
934 51 7 4 1648.68 0.0232341
7471 51 7 4 6.94833 3.15797
5452 51 7 4 23.5706 3.03452
6967 51 7 4 26.1554 2.9935
3384 51 7 4 23.4832 3.06225
4578 51 7 4 49.7841 3.03926
2887 51 7 4 88.8962 2.74557
