Seed  np arch1 arch2 chi2/dat duration
3067 41 9 2 387.766 0.0199799
3460 41 9 2 192.065 0.026556
8471 41 9 2 362.561 0.0289183
2082 41 9 2 7.45385 2.87503
1877 41 9 2 357.416 0.0205225
2512 41 9 2 97.5358 3.14505
7680 41 9 2 119.766 0.0369195
3387 41 9 2 49.0276 3.00276
4118 41 9 2 287.949 0.0469915
4702 41 9 2 1210.3 0.0321042
5959 41 9 2 1273.21 3.19578
3441 41 9 2 107.788 2.73885
7795 41 9 2 438.309 0.0167511
1626 41 9 2 7.69667 2.60343
5036 41 9 2 90.3592 3.12758
3159 41 9 2 2271.24 0.0167467
381 41 9 2 26.1913 2.76507
8504 41 9 2 195.449 0.0627803
5513 41 9 2 5.88108 2.70147
9331 41 9 2 212.87 0.0238659
1489 41 9 2 21.0778 2.88921
1852 41 9 2 93.9123 0.0406251
9014 41 9 2 106.36 0.0214068
6143 41 9 2 1043.53 2.76585
411 41 9 2 2390.16 2.42218
2129 41 9 2 30.5213 2.59368
205 41 9 2 90.0577 0.0232406
3264 41 9 2 46.1036 2.64552
9459 41 9 2 2.86583 2.91702
2253 41 9 2 5.94147 3.09781
3155 41 9 2 138.125 0.0317804
7807 41 9 2 33.3844 2.66531
5725 41 9 2 1.01945 2.87033
4814 41 9 2 529.64 0.0232544
4760 41 9 2 305.95 3.02764
6259 41 9 2 220.593 0.0341423
1512 41 9 2 275.015 0.0257614
8265 41 9 2 37.8337 4.11198
689 41 9 2 31.721 2.98541
2105 41 9 2 1834.12 0.0283328
1045 41 9 2 860.772 0.107529
6874 41 9 2 43.9107 2.73261
5417 41 9 2 2921.49 0.0167072
1486 41 9 2 47.1272 3.00216
201 41 9 2 21.0854 2.75519
1242 41 9 2 41.1378 3.16601
2641 41 9 2 1.35629 2.60584
8522 41 9 2 495.786 2.73692
7291 41 9 2 103.057 0.0341988
2129 41 9 2 30.5213 2.59315
184 41 9 2 4642.91 0.0995285
