Seed  np arch1 arch2 chi2/dat duration
8523 47 8 3 3.10294 2.83365
2628 47 8 3 1946.42 0.0470247
9185 47 8 3 19.2641 2.79331
8798 47 8 3 2303.74 0.0287351
5891 47 8 3 54.4173 2.57169
7862 47 8 3 76.7948 0.0203075
7772 47 8 3 1.28257 2.8652
7907 47 8 3 123.136 2.99645
7642 47 8 3 873.426 3.12371
6894 47 8 3 2699.18 2.97437
2234 47 8 3 0.948522 2.79719
5367 47 8 3 0.515406 3.05485
970 47 8 3 11.6851 2.81482
1565 47 8 3 70.6364 2.87713
169 47 8 3 605.885 2.79914
3370 47 8 3 20.9071 2.97499
1965 47 8 3 37.5667 2.71958
4116 47 8 3 19.3238 3.09717
1299 47 8 3 436.85 3.27677
6399 47 8 3 9.41154 2.76626
5811 47 8 3 559.125 2.76312
3456 47 8 3 1.2293 2.72041
7339 47 8 3 55.2395 2.66695
4292 47 8 3 80.0395 0.028133
9920 47 8 3 170.786 0.0275072
155 47 8 3 247.22 0.0237724
91 47 8 3 2222.65 0.039912
8275 47 8 3 220.962 0.0348475
423 47 8 3 1479.33 2.90997
289 47 8 3 0.773449 2.66297
2669 47 8 3 21.7348 2.95891
5076 47 8 3 92.4146 2.96662
4382 47 8 3 0.604348 3.16396
4763 47 8 3 25.1643 2.8053
8477 47 8 3 999.91 3.10234
4142 47 8 3 34.8571 2.78829
1487 47 8 3 85.0269 2.85289
4925 47 8 3 76.9059 3.2823
8404 47 8 3 13.4774 2.93694
3200 47 8 3 275.867 2.71355
2203 47 8 3 21.539 2.77975
2939 47 8 3 615.682 0.0229513
8067 47 8 3 369 0.145023
7870 47 8 3 66.3416 2.9077
7273 47 8 3 17.3098 2.96257
564 47 8 3 983.102 0.117103
8052 47 8 3 0.670796 3.10174
7254 47 8 3 169.642 0.029516
5479 47 8 3 1339.25 0.0287758
6399 47 8 3 9.41154 2.76242
2463 47 8 3 110.85 0.520247
