Seed  np arch1 arch2 chi2/dat duration
174 37 8 2 750.036 3.06297
9295 37 8 2 0.788386 2.83807
1968 37 8 2 1121.71 0.0221718
3007 37 8 2 284.42 0.0164183
6934 37 8 2 84.1635 0.0463004
8958 37 8 2 513.647 3.01267
7726 37 8 2 1436.74 0.0250081
9265 37 8 2 902.336 0.0220523
1324 37 8 2 29.1107 3.16724
373 37 8 2 6.69791 2.70154
3385 37 8 2 819.175 0.0252735
7655 37 8 2 1.25217 2.7527
6306 37 8 2 133.944 0.028874
8247 37 8 2 122.927 3.00665
6022 37 8 2 848.223 0.0296512
3414 37 8 2 91.8334 0.0396034
8051 37 8 2 609.897 0.0297512
3416 37 8 2 400.953 0.0297414
3389 37 8 2 3.88842 2.71934
9350 37 8 2 42.1957 2.82626
4392 37 8 2 5.48306 2.63764
5601 37 8 2 356.985 0.0406638
4482 37 8 2 14.2487 2.86045
5063 37 8 2 586.309 0.039129
445 37 8 2 2874.69 0.0441145
5889 37 8 2 18.2198 2.46337
7897 37 8 2 401.078 0.0164437
9438 37 8 2 191.327 0.043229
980 37 8 2 302.449 0.0195588
7545 37 8 2 129.452 0.0276058
5383 37 8 2 2.88207 2.90645
4820 37 8 2 15605.2 0.0277307
8188 37 8 2 166.981 0.0213553
7091 37 8 2 177.55 2.87766
5235 37 8 2 48.7799 0.0289696
3352 37 8 2 284.281 2.79975
5351 37 8 2 484.809 0.0198158
715 37 8 2 32.7957 0.0368078
641 37 8 2 25.4676 2.89428
580 37 8 2 149.771 0.0228744
7165 37 8 2 71.9608 0.254283
5784 37 8 2 156.042 2.49357
9658 37 8 2 82.8619 2.7265
2145 37 8 2 251.629 0.0259323
7565 37 8 2 1.29371 2.80535
8575 37 8 2 5081.41 0.032495
2075 37 8 2 158.025 0.231771
5279 37 8 2 199.689 0.0572846
7908 37 8 2 447.472 0.167261
5062 37 8 2 1114.23 2.79328
4961 37 8 2 679.273 2.83212
