Seed  np arch1 arch2 chi2/dat duration
6151 96 9 7 0.510765 3.38771
9721 96 9 7 5.19421 3.36587
8358 96 9 7 0.627479 3.76714
435 96 9 7 82.977 3.24341
3160 96 9 7 1.32715 3.88219
641 96 9 7 454.184 3.44526
2408 96 9 7 0.336763 3.50053
1678 96 9 7 10.6412 3.78544
7712 96 9 7 4.55156 3.48714
7580 96 9 7 0.695989 3.37726
3546 96 9 7 1.91049 3.29818
704 96 9 7 0.625152 3.76487
2281 96 9 7 65.9434 3.66665
4619 96 9 7 10.5147 3.44077
2269 96 9 7 77.947 4.00338
1384 96 9 7 108.93 3.48234
9337 96 9 7 0.471391 3.62078
4000 96 9 7 0.678895 3.61613
5950 96 9 7 7.60486 3.34259
9283 96 9 7 6.83727 3.53838
4615 96 9 7 29.0435 3.49281
4628 96 9 7 3.87187 3.27555
3628 96 9 7 8.45887 3.64599
672 96 9 7 49.1858 3.58841
9938 96 9 7 12572.7 0.0947885
3575 96 9 7 0.585888 3.71179
6327 96 9 7 16.0198 3.79897
6826 96 9 7 0.657511 3.57923
271 96 9 7 255.413 4.02787
1520 96 9 7 23.1321 3.73647
5863 96 9 7 60.3631 3.62479
4700 96 9 7 17.3421 3.56355
775 96 9 7 2.15096 3.32663
9022 96 9 7 0.960901 3.29091
5932 96 9 7 181.874 3.77145
7940 96 9 7 29.5931 3.74876
3639 96 9 7 160.378 3.74641
8142 96 9 7 0.924508 3.76662
4114 96 9 7 4.72781 3.5487
2575 96 9 7 0.56645 3.63855
7896 96 9 7 7.29348 3.18903
2035 96 9 7 6.20819 3.36688
316 96 9 7 39.0519 3.90126
3068 96 9 7 23.9143 3.55807
1250 96 9 7 0.373331 3.41447
1142 96 9 7 4.51707 3.5444
494 96 9 7 1.56138 3.41657
7448 96 9 7 24.7231 3.38491
1817 96 9 7 106.876 3.80412
1425 96 9 7 118.18 3.41121
9281 96 9 7 0.826673 3.54358
