Seed  np arch1 arch2 chi2/dat duration
7858 85 9 6 91.5122 3.45016
8452 85 9 6 110.641 3.29995
8370 85 9 6 10.1189 3.83686
7918 85 9 6 50.0418 0.243466
3531 85 9 6 56.7264 3.37041
8794 85 9 6 0.662567 3.25055
7322 85 9 6 29.5678 3.32655
2643 85 9 6 9.69305 3.16621
7147 85 9 6 1.83539 3.40388
2911 85 9 6 39.6711 3.35137
3849 85 9 6 0.451034 3.66455
2264 85 9 6 2.73789 3.36396
1831 85 9 6 4.76404 3.32511
837 85 9 6 268.145 0.0248985
4933 85 9 6 123.205 3.4929
3410 85 9 6 229.712 3.35955
8023 85 9 6 11.9939 3.81212
7956 85 9 6 867.977 0.0359574
275 85 9 6 245.916 3.44905
5524 85 9 6 1.8884 3.65864
2319 85 9 6 192.395 3.61888
898 85 9 6 12.0584 3.47681
7896 85 9 6 458.638 3.72956
8124 85 9 6 0.729907 3.24064
1569 85 9 6 1.02027 3.54427
3042 85 9 6 2.14488 3.72991
8204 85 9 6 4.22063 3.33823
5301 85 9 6 1.97628 3.25942
226 85 9 6 21.1232 3.3775
584 85 9 6 0.602711 3.64673
586 85 9 6 36.0158 3.32369
9162 85 9 6 8.06359 3.42369
6940 85 9 6 38.6177 3.39891
3972 85 9 6 3.52957 3.37365
8675 85 9 6 99.6808 3.26273
3644 85 9 6 1.21589 3.43096
1180 85 9 6 527.886 2.1121
2480 85 9 6 26.5305 3.23343
589 85 9 6 692.488 3.69996
3591 85 9 6 23.8692 3.38179
1151 85 9 6 179.997 3.189
4785 85 9 6 87.6715 4.03476
4320 85 9 6 7.94239 3.14971
3451 85 9 6 54.0366 3.09501
2729 85 9 6 208.821 3.78966
9275 85 9 6 36.5914 3.48065
5595 85 9 6 17.2903 3.21801
9389 85 9 6 8.61039 3.25608
9710 85 9 6 0.785167 3.78452
7016 85 9 6 38.9075 3.47696
1792 85 9 6 0.60039 3.42241
