Seed  np arch1 arch2 chi2/dat duration
6789 118 9 9 149.212 4.18676
226 118 9 9 100.998 4.1562
5637 118 9 9 0.640629 3.99528
1215 118 9 9 6.11613 4.42549
1584 118 9 9 100.515 4.053
1299 118 9 9 14.3587 3.91
8345 118 9 9 0.524695 4.31527
4262 118 9 9 18.2425 3.89962
9297 118 9 9 4265.31 3.67116
4234 118 9 9 4.59742 4.16805
7063 118 9 9 3.26447 3.8735
9772 118 9 9 0.545305 3.9071
6211 118 9 9 65.3417 4.01339
6015 118 9 9 28.0354 3.82373
7883 118 9 9 0.411208 4.06535
3846 118 9 9 15.0084 4.38528
5913 118 9 9 1.24093 4.32305
1855 118 9 9 74.5146 0.151539
186 118 9 9 0.403285 4.26458
2512 118 9 9 6.33199 4.03869
245 118 9 9 23.8862 4.14647
1983 118 9 9 45.8547 4.29541
6143 118 9 9 6.06931 3.96458
716 118 9 9 0.689438 3.79529
3035 118 9 9 0.543587 3.97751
5729 118 9 9 1.24812 4.17914
4961 118 9 9 0.699018 4.17381
7875 118 9 9 502.896 4.27785
6013 118 9 9 10.8412 3.94353
6878 118 9 9 16.6356 3.97564
6443 118 9 9 9.54283 3.99247
9295 118 9 9 10.5333 4.12487
3299 118 9 9 3.08663 3.80344
7183 118 9 9 70.7997 3.86648
7169 118 9 9 27.398 4.10515
5073 118 9 9 39.7628 4.00117
3994 118 9 9 0.542863 4.04391
9213 118 9 9 1.47943 4.17927
1464 118 9 9 0.651162 3.84082
3970 118 9 9 4.35816 3.91029
1485 118 9 9 9.45069 4.00807
2612 118 9 9 0.58703 4.25331
2587 118 9 9 0.634035 4.05015
5613 118 9 9 49.8477 4.46314
2871 118 9 9 34.6892 3.69186
7015 118 9 9 0.807348 3.91632
8329 118 9 9 0.518134 4.12892
5805 118 9 9 10.0073 4.14542
1357 118 9 9 53.6285 4.44797
2924 118 9 9 0.320972 4.04776
6911 118 9 9 0.523468 4.10206
