Seed  np arch1 arch2 chi2/dat duration
7383 61 6 6 88.1872 2.88312
590 61 6 6 22.8143 3.1987
1196 61 6 6 0.681649 3.35208
4634 61 6 6 53.0031 3.37352
2065 61 6 6 0.74514 2.93181
5575 61 6 6 13.3784 2.96102
7127 61 6 6 90.3672 0.22064
7584 61 6 6 12.6254 3.4081
1651 61 6 6 6.45295 2.91693
4732 61 6 6 265.769 0.0310724
6509 61 6 6 3.69968 3.1743
9508 61 6 6 56.3991 3.24227
636 61 6 6 25.838 2.81778
62 61 6 6 10.1056 2.87883
6342 61 6 6 144.766 3.08173
3590 61 6 6 144.455 3.06443
4227 61 6 6 0.735776 3.04757
9275 61 6 6 0.508524 3.40081
4781 61 6 6 21.2644 3.04622
2356 61 6 6 178.792 3.06449
8230 61 6 6 29.9225 3.0625
4307 61 6 6 0.699905 3.17528
5584 61 6 6 12.4699 3.04624
1616 61 6 6 19.1501 3.01344
662 61 6 6 50.117 3.48487
4582 61 6 6 0.675044 3.07334
6416 61 6 6 1.06623 3.33911
5469 61 6 6 86.3141 3.12152
9972 61 6 6 9.70161 3.1154
138 61 6 6 46.4227 3.10181
5609 61 6 6 5.25398 3.33023
1482 61 6 6 20.9434 2.97534
5079 61 6 6 7.51956 2.91108
2050 61 6 6 38.8695 3.32997
7425 61 6 6 16.0928 3.37748
1232 61 6 6 406.977 3.06341
2033 61 6 6 1.74017 3.10793
1593 61 6 6 2194.88 0.0394779
2718 61 6 6 29.0159 3.33738
9718 61 6 6 0.62152 3.22699
8506 61 6 6 453.373 3.24139
8881 61 6 6 0.693527 2.9129
9756 61 6 6 125.705 3.23544
4139 61 6 6 26.8863 3.06871
6624 61 6 6 344.947 3.25577
8347 61 6 6 39.1995 3.37601
4148 61 6 6 151.719 3.41614
3373 61 6 6 161.378 2.86412
1686 61 6 6 0.56539 3.23614
8793 61 6 6 536.362 0.0557595
9396 61 6 6 1.48439 3.22906
