Seed  np arch1 arch2 chi2/dat duration
6769 87 8 7 1.13735 3.57286
2235 87 8 7 86.8951 4.03791
6105 87 8 7 0.574958 3.57429
7708 87 8 7 0.486795 8.91551
3035 87 8 7 0.548507 3.42718
7039 87 8 7 17.5199 3.26278
9524 87 8 7 2.3758 3.25957
632 87 8 7 6.82897 3.66406
8302 87 8 7 10.8489 3.27475
5212 87 8 7 0.523064 3.77764
7252 87 8 7 57.8935 3.80401
3750 87 8 7 114.197 0.0932878
195 87 8 7 32.766 3.45435
2713 87 8 7 4.86944 3.33994
9345 87 8 7 0.965247 3.40313
2151 87 8 7 0.740055 3.12764
6653 87 8 7 27.2867 3.49298
3868 87 8 7 10.6901 3.79536
8190 87 8 7 1.64968 3.58686
179 87 8 7 122.216 3.54392
8414 87 8 7 76.6925 3.4787
5596 87 8 7 31.1465 3.46509
4060 87 8 7 69.9868 3.87732
2848 87 8 7 0.490785 3.80616
3056 87 8 7 47.4901 3.55265
3220 87 8 7 0.478985 3.31538
6087 87 8 7 3.5855 3.38847
247 87 8 7 0.540847 3.84423
5635 87 8 7 0.408234 3.66061
4582 87 8 7 8.38275 3.27664
8991 87 8 7 16.0456 3.42864
5912 87 8 7 11.4809 3.41474
1767 87 8 7 91.881 3.37897
4490 87 8 7 4.05416 3.38706
6643 87 8 7 0.67291 3.65109
8949 87 8 7 0.634759 3.3884
604 87 8 7 6.99305 3.67853
1921 87 8 7 6.75347 3.32647
7127 87 8 7 0.475543 3.70281
8479 87 8 7 0.598449 3.4984
5647 87 8 7 0.37073 3.779
6295 87 8 7 87.9751 3.5771
38 87 8 7 211.031 0.0664617
3552 87 8 7 0.414402 3.55941
8335 87 8 7 3.23126 3.24636
9733 87 8 7 1.09593 3.70185
5873 87 8 7 35.9381 3.41207
3298 87 8 7 0.570307 3.42911
2987 87 8 7 48.4451 3.19108
4116 87 8 7 31.6611 3.50394
7494 87 8 7 3.61174 3.56242
