Seed  np arch1 arch2 chi2/dat duration
155 141 10 10 61.3881 0.0872628
3762 141 10 10 0.452281 4.61152
5394 141 10 10 156.498 4.82569
159 141 10 10 0.597143 4.85914
3923 141 10 10 0.198595 4.85757
6710 141 10 10 0.986707 4.50916
9745 141 10 10 0.767651 4.7891
6722 141 10 10 2.71514 4.32483
5765 141 10 10 6.30356 4.59276
1121 141 10 10 284.727 4.63888
2319 141 10 10 12.9165 4.86114
9576 141 10 10 14.5599 4.47877
4169 141 10 10 15.8424 4.51925
5047 141 10 10 0.549514 4.70626
5568 141 10 10 122.015 4.63582
8923 141 10 10 17.1742 4.95654
1298 141 10 10 42.8581 4.66535
27 141 10 10 0.575635 4.41133
162 141 10 10 0.657778 4.63151
384 141 10 10 0.40708 4.58488
8766 141 10 10 4.91884 4.63049
2372 141 10 10 40.3295 4.42359
1783 141 10 10 1.85929 4.31785
4550 141 10 10 0.741941 4.59872
396 141 10 10 0.604332 4.86511
9529 141 10 10 0.580473 4.64536
1717 141 10 10 0.709721 4.87826
3602 141 10 10 2.38988 6.14462
3161 141 10 10 0.723474 4.52502
9284 141 10 10 0.975853 4.35785
1044 141 10 10 0.43405 4.70268
5689 141 10 10 0.488882 4.78638
2836 141 10 10 13.9606 4.83668
4261 141 10 10 18.6829 4.61537
3175 141 10 10 0.546208 4.46552
1135 141 10 10 221.188 0.0597521
3641 141 10 10 0.366342 4.6909
7332 141 10 10 0.962241 4.32677
1116 141 10 10 1.48054 5.04845
8100 141 10 10 0.726276 4.6261
4706 141 10 10 6.46868 4.4018
9262 141 10 10 6.68459 4.61717
8760 141 10 10 0.629291 4.33681
1537 141 10 10 0.315318 4.69791
9184 141 10 10 0.639213 4.67877
3992 141 10 10 0.575783 4.71354
4252 141 10 10 0.717254 4.64049
320 141 10 10 21.5947 4.91016
6554 141 10 10 0.845755 4.63611
9518 141 10 10 0.426665 4.82555
5245 141 10 10 20.3462 4.56356
