Seed  np arch1 arch2 chi2/dat duration
4361 63 9 4 277.091 0.0329704
5420 63 9 4 30.0964 3.09795
7590 63 9 4 0.902333 3.45503
2917 63 9 4 3571.07 3.44843
3056 63 9 4 255.965 3.55664
5116 63 9 4 1389.06 3.59755
4924 63 9 4 51.9741 3.32962
3941 63 9 4 116.925 3.10862
3478 63 9 4 232.101 3.15837
2610 63 9 4 244.768 3.15286
7233 63 9 4 667.706 0.0552314
8474 63 9 4 252.068 3.13247
5361 63 9 4 41.0704 3.04895
3253 63 9 4 0.637652 3.30177
7422 63 9 4 0.887749 3.24876
870 63 9 4 71.9559 3.13375
5762 63 9 4 757.113 0.0643058
5179 63 9 4 59.2792 3.01699
8072 63 9 4 2.48282 2.94603
6020 63 9 4 0.373048 3.42582
41 63 9 4 62.445 3.118
6957 63 9 4 5.17352 3.29892
7093 63 9 4 0.57081 3.26115
2948 63 9 4 66.8421 3.20758
1311 63 9 4 1362.66 0.0511287
3962 63 9 4 2.13456 3.02247
4576 63 9 4 63.3052 3.0769
8777 63 9 4 35.9101 3.08972
43 63 9 4 3.35106 2.85864
4345 63 9 4 72.6906 0.0436142
2913 63 9 4 135.214 2.75941
2197 63 9 4 236.378 3.17768
3100 63 9 4 65.9719 0.270908
149 63 9 4 1.079 2.89429
2387 63 9 4 0.59587 3.49823
1557 63 9 4 112.872 0.0942685
9130 63 9 4 386.895 3.29558
1387 63 9 4 9.77351 3.34994
8151 63 9 4 24.998 3.19003
5399 63 9 4 269.548 3.08826
3540 63 9 4 21.3142 3.00105
7207 63 9 4 10580 0.0403232
5640 63 9 4 713.681 3.12212
5582 63 9 4 25.4318 3.40727
8924 63 9 4 1354.35 0.111016
1562 63 9 4 36.6744 2.90538
5917 63 9 4 52.7453 3.16444
3946 63 9 4 297.209 3.45255
318 63 9 4 3.83682 3.44521
5209 63 9 4 26.6346 3.38739
8751 63 9 4 168.355 3.32423
