Seed  np arch1 arch2 chi2/dat duration
6295 27 4 3 193.325 2.76122
403 27 4 3 113.428 0.0414661
9402 27 4 3 118.595 2.99502
2522 27 4 3 3.76147 2.60499
4316 27 4 3 23.2866 2.38962
1886 27 4 3 340.728 2.84422
2083 27 4 3 52.5453 0.0503091
8733 27 4 3 102.944 2.80313
7316 27 4 3 470.737 2.69679
3227 27 4 3 119.366 0.0630506
314 27 4 3 309.403 2.80383
2876 27 4 3 325.762 2.58381
2488 27 4 3 29.3379 2.96065
7984 27 4 3 196.179 0.0785277
1502 27 4 3 32.9208 2.61212
5475 27 4 3 7.77328 2.73687
4479 27 4 3 46.236 0.203252
1418 27 4 3 173.464 0.266176
937 27 4 3 2.82861 2.88492
1898 27 4 3 39.9098 2.97175
6201 27 4 3 163.891 0.0280024
4876 27 4 3 10.7261 2.88238
2565 27 4 3 121.556 0.0340773
6667 27 4 3 1.08936 2.8114
8003 27 4 3 70.7062 2.40883
2537 27 4 3 26617.3 0.0240532
8459 27 4 3 766.976 0.04047
3570 27 4 3 445.645 2.63596
5396 27 4 3 51.8806 2.44634
4090 27 4 3 154.469 2.99796
3918 27 4 3 118.316 2.71054
150 27 4 3 20.5941 2.54692
946 27 4 3 133.783 2.68339
7418 27 4 3 243.951 1.66101
8057 27 4 3 529.597 0.222178
4523 27 4 3 1768.51 0.055526
8135 27 4 3 220.454 2.7575
6918 27 4 3 1198.05 0.027217
4893 27 4 3 76.4302 0.227357
6795 27 4 3 122.51 2.66574
9318 27 4 3 160.015 2.58122
556 27 4 3 116.963 2.94672
2806 27 4 3 290.904 0.213811
422 27 4 3 71.5891 2.61579
2704 27 4 3 231.673 3.03821
9440 27 4 3 256.661 0.0187068
8938 27 4 3 41.8299 2.62188
482 27 4 3 189.757 3.0215
2854 27 4 3 16.4182 2.47895
4895 27 4 3 66.6407 2.67809
7162 27 4 3 13.7826 2.60136
