Seed  np arch1 arch2 chi2/dat duration
435 78 7 7 0.554042 3.18952
9234 78 7 7 2.56064 3.56299
3933 78 7 7 116.735 3.62864
2796 78 7 7 0.563555 3.46669
2746 78 7 7 332.743 3.13974
1525 78 7 7 2.50933 3.18509
6692 78 7 7 92.5428 0.0409908
4375 78 7 7 145.473 3.06369
4072 78 7 7 20.8442 3.5083
3180 78 7 7 0.642714 3.41983
2041 78 7 7 0.685901 3.37569
5728 78 7 7 0.593744 2.96573
7803 78 7 7 21.291 3.42211
8830 78 7 7 2.01949 3.12389
7619 78 7 7 8.33426 3.12089
8421 78 7 7 319.538 3.31588
1800 78 7 7 7.62924 3.2173
734 78 7 7 37.3552 3.13788
3676 78 7 7 1064.27 0.0495436
6756 78 7 7 27.374 3.46004
4479 78 7 7 4.5077 3.01257
6923 78 7 7 16.5512 3.41687
8867 78 7 7 30.7514 3.37201
2140 78 7 7 21.7451 3.41461
5658 78 7 7 48.9323 3.16708
8410 78 7 7 15.5324 3.20771
5375 78 7 7 9.83103 3.41406
7343 78 7 7 0.469106 3.34508
9547 78 7 7 19.782 3.31806
8254 78 7 7 2.22307 3.18188
7769 78 7 7 2.48107 3.26852
700 78 7 7 20.3852 3.67743
3052 78 7 7 2.16173 3.0984
9429 78 7 7 3.77079 3.5931
2397 78 7 7 3.38335 3.46563
7177 78 7 7 8.45014 3.02951
4925 78 7 7 90.4561 3.62607
4299 78 7 7 35.7905 3.32285
2129 78 7 7 0.371961 3.52679
4242 78 7 7 7.39484 3.16634
1771 78 7 7 4.96283 3.09661
9706 78 7 7 1.86123 2.93711
8419 78 7 7 1.36535 3.12317
5510 78 7 7 39.0073 3.61158
3697 78 7 7 187.379 3.1146
2191 78 7 7 54.7404 3.08874
4986 78 7 7 9.92886 3.47282
178 78 7 7 0.745962 3.2347
8567 78 7 7 37.1244 2.98063
9002 78 7 7 53.4849 3.07562
4951 78 7 7 342.187 0.26811
