Seed  np arch1 arch2 chi2/dat duration
7351 129 10 9 0.370949 4.3152
2916 129 10 9 2.29118 4.55007
5379 129 10 9 34.2747 4.51067
644 129 10 9 52.8867 4.84176
8842 129 10 9 18.8189 4.18798
5767 129 10 9 0.894903 4.22626
1138 129 10 9 1.0595 4.64933
3608 129 10 9 31.2667 4.91627
5108 129 10 9 0.970748 4.45082
5494 129 10 9 0.516841 4.04644
9618 129 10 9 4.99991 4.24621
7457 129 10 9 1.10163 4.05878
98 129 10 9 8.27955 4.04591
9934 129 10 9 0.334136 4.14339
5402 129 10 9 1.18407 4.48625
1625 129 10 9 1.0605 4.04117
3323 129 10 9 82.0881 4.08381
89 129 10 9 0.666553 4.12803
6009 129 10 9 111.645 4.55429
2372 129 10 9 3.86018 4.24034
4316 129 10 9 6.94863 4.70288
1324 129 10 9 117.426 4.25689
1645 129 10 9 0.7287 4.31919
1083 129 10 9 27.3522 4.23491
4005 129 10 9 7.77334 4.21884
7491 129 10 9 1.2332 4.16543
4053 129 10 9 1.53995 4.42555
9122 129 10 9 0.536936 4.59646
322 129 10 9 47.5769 4.45788
4 129 10 9 117.901 4.37941
1896 129 10 9 36.8392 4.24407
6743 129 10 9 9.29682 4.34245
4549 129 10 9 2.37181 4.20689
4172 129 10 9 3.21936 4.32307
6356 129 10 9 5.84741 4.11656
6252 129 10 9 4.10042 4.04044
9626 129 10 9 20.8547 4.79118
9820 129 10 9 98.4376 0.212992
8832 129 10 9 11.1617 4.19656
4553 129 10 9 25.4514 4.29119
2448 129 10 9 23.6789 4.68327
2492 129 10 9 41.0722 4.42018
7018 129 10 9 0.535042 4.49144
2356 129 10 9 0.315956 4.12784
9976 129 10 9 0.779021 4.28595
4425 129 10 9 0.485122 4.46665
6165 129 10 9 32.2815 4.38902
3293 129 10 9 45.7861 4.14958
9751 129 10 9 0.651668 4.14249
739 129 10 9 101.346 4.28873
6494 129 10 9 0.528804 4.32751
