Seed  np arch1 arch2 chi2/dat duration
5479 37 6 3 1339.25 0.0918672
119 37 6 3 39.1027 2.72357
3845 37 6 3 1135.04 0.726463
1094 37 6 3 18.229 3.01284
6393 37 6 3 51.9567 2.58612
6653 37 6 3 147.175 0.180916
5105 37 6 3 222.06 0.0419379
4440 37 6 3 125.727 2.54448
4741 37 6 3 0.882804 3.00955
8433 37 6 3 471.321 0.0586887
5715 37 6 3 308.085 2.90702
8201 37 6 3 57.9141 3.18838
7904 37 6 3 170.665 0.288251
6202 37 6 3 124.839 2.7684
9040 37 6 3 3.37122 3.03327
9008 37 6 3 452.48 0.0164074
8341 37 6 3 9.62009 2.49652
3371 37 6 3 5.67959 2.90382
1794 37 6 3 198.794 0.0163652
2149 37 6 3 990.193 2.71527
9096 37 6 3 105.684 0.0369461
8790 37 6 3 93.2437 2.59436
3741 37 6 3 108.157 2.94264
597 37 6 3 189.855 0.0993386
3388 37 6 3 16.4789 2.80471
869 37 6 3 173.14 3.06618
5766 37 6 3 168.341 2.94752
7378 37 6 3 259.838 0.0176059
9966 37 6 3 3162.54 0.0273163
4153 37 6 3 6.50383 2.66093
3397 37 6 3 0.660057 3.04581
5141 37 6 3 227.707 0.0672666
5684 37 6 3 130.44 0.153127
4798 37 6 3 1.29475 3.08139
8059 37 6 3 824.746 0.174951
495 37 6 3 15.4386 2.73978
1879 37 6 3 40.1343 2.95806
670 37 6 3 46.9668 2.66698
2084 37 6 3 144.403 1.31755
3362 37 6 3 24.2311 3.02917
8557 37 6 3 30.1451 2.75091
217 37 6 3 2060.03 2.69552
60 37 6 3 664.942 0.0944251
8946 37 6 3 66.8823 0.0317522
7071 37 6 3 539.659 0.0740359
1616 37 6 3 61.7727 2.50569
9833 37 6 3 103.451 2.71949
4571 37 6 3 6.64231 2.82883
6149 37 6 3 147.677 0.043454
2099 37 6 3 23.298 2.73285
1660 37 6 3 251.657 2.88316
