Seed  np arch1 arch2 chi2/dat duration
2020 45 10 2 146.919 0.0302836
4928 45 10 2 46.0077 2.82823
9238 45 10 2 85.5698 0.040481
1486 45 10 2 10.4762 2.63331
7636 45 10 2 21.8727 2.63058
6547 45 10 2 112.707 0.16599
6857 45 10 2 129.737 3.19366
495 45 10 2 99.2967 2.83525
1757 45 10 2 17.7566 2.70275
9285 45 10 2 159.236 3.12852
9525 45 10 2 43.5132 3.03158
6009 45 10 2 160.216 3.18207
5933 45 10 2 1.7992 2.80931
9655 45 10 2 332.585 0.0335233
1485 45 10 2 62.4967 2.76804
6327 45 10 2 31.8529 2.68361
4610 45 10 2 695.077 0.0241788
1854 45 10 2 19.2304 2.57694
1879 45 10 2 261.612 2.88136
559 45 10 2 506.634 0.0392605
791 45 10 2 474.8 3.25279
2112 45 10 2 230.984 2.80369
3106 45 10 2 301.863 2.77259
3778 45 10 2 598.665 0.0309365
2669 45 10 2 32.0359 2.89555
9035 45 10 2 113.808 3.27458
6221 45 10 2 64.6539 0.0338825
2717 45 10 2 213.384 2.72203
1072 45 10 2 40.8945 2.77582
3077 45 10 2 1257.73 0.0352479
4503 45 10 2 313.411 0.233585
9968 45 10 2 405.266 0.043328
6815 45 10 2 243.699 0.0249697
2542 45 10 2 35.1511 2.96013
1846 45 10 2 56.8161 0.189329
1473 45 10 2 463.852 0.0171172
3693 45 10 2 420.924 0.0381571
2792 45 10 2 67.1529 2.97732
6621 45 10 2 224.291 0.0182923
4235 45 10 2 124.789 0.0214818
5883 45 10 2 95.0458 0.017075
8582 45 10 2 33.9838 0.0481294
4318 45 10 2 29.9116 2.84357
3064 45 10 2 191.698 2.71035
577 45 10 2 208.297 0.0205038
5200 45 10 2 604.736 2.98118
5940 45 10 2 67.4141 2.75183
5530 45 10 2 318.936 0.115819
4119 45 10 2 48.9506 2.72774
8030 45 10 2 30.3477 2.74606
6577 45 10 2 2217.78 3.06464
