Seed  np arch1 arch2 arch3 chi2/dat duration
9587 71 4 4 7 58.3077 3.98813
2965 71 4 4 7 1.12517 3.96434
3396 71 4 4 7 534.316 0.228522
5646 71 4 4 7 56.2618 4.00076
1882 71 4 4 7 151.377 3.73024
2201 71 4 4 7 420.395 0.0303745
5349 71 4 4 7 321.404 3.84291
3600 71 4 4 7 3602.52 0.120455
6513 71 4 4 7 376.511 4.53581
5149 71 4 4 7 277.357 0.0356542
1331 71 4 4 7 161.426 0.198587
5085 71 4 4 7 0.734011 4.22578
4970 71 4 4 7 244.669 3.77168
9581 71 4 4 7 66.6796 4.39248
1061 71 4 4 7 1.07371 3.77655
5999 71 4 4 7 88.1322 0.0861767
4393 71 4 4 7 176.635 0.32559
456 71 4 4 7 76.5527 3.96307
8764 71 4 4 7 708.688 0.0971771
9183 71 4 4 7 211.665 0.0339467
9250 71 4 4 7 0.471133 4.45094
4332 71 4 4 7 101.7 3.81302
5385 71 4 4 7 0.676821 4.0083
6888 71 4 4 7 546.184 0.0410645
2620 71 4 4 7 86.3578 0.0424637
4330 71 4 4 7 177.183 4.08205
9057 71 4 4 7 185.494 4.37068
4531 71 4 4 7 361.286 4.20865
4629 71 4 4 7 260.481 0.0711014
2581 71 4 4 7 88.598 3.87387
8366 71 4 4 7 7831.06 3.97275
9269 71 4 4 7 8.6206 4.09497
1057 71 4 4 7 290.162 0.0845547
870 71 4 4 7 102.582 4.26188
2656 71 4 4 7 1.10241 4.37741
1354 71 4 4 7 145.986 3.76164
4326 71 4 4 7 59.9861 3.89661
2559 71 4 4 7 1.31378 4.26615
5669 71 4 4 7 129.279 0.567635
4613 71 4 4 7 910.33 0.0905531
8281 71 4 4 7 2093.64 4.38189
8666 71 4 4 7 126.541 4.18379
8418 71 4 4 7 67.187 3.95715
821 71 4 4 7 52.8281 4.00268
7113 71 4 4 7 76.419 4.06853
9826 71 4 4 7 13816 0.129164
9527 71 4 4 7 100.657 2.93075
3376 71 4 4 7 109.256 4.60846
6266 71 4 4 7 120.511 0.42871
8481 71 4 4 7 0.577266 4.33281
9349 71 4 4 7 34.9781 4.36249
