Seed  np arch1 arch2 arch3 chi2/dat duration
1005 153 8 9 5 0.776451 5.6441
8029 153 8 9 5 4395.87 0.0855476
1967 153 8 9 5 78.9633 6.01182
8742 153 8 9 5 438.816 0.159127
2698 153 8 9 5 118.604 0.0474395
2451 153 8 9 5 122.114 5.81014
4554 153 8 9 5 78.7071 5.56707
456 153 8 9 5 101.549 5.47234
1204 153 8 9 5 0.256818 6.20387
6258 153 8 9 5 0.447776 6.16059
456 153 8 9 5 101.549 5.47269
2737 153 8 9 5 68.3339 5.62509
614 153 8 9 5 0.72618 5.60766
8930 153 8 9 5 136.926 6.52418
7746 153 8 9 5 311.222 6.14384
3258 153 8 9 5 65.4085 5.62711
3421 153 8 9 5 4.54313 6.21446
2986 153 8 9 5 64.0702 6.05116
7543 153 8 9 5 4.59624 5.64718
7466 153 8 9 5 282.113 0.108364
5127 153 8 9 5 950.982 0.0579048
7769 153 8 9 5 81.0504 0.171326
4338 153 8 9 5 0.73945 5.77837
537 153 8 9 5 521.669 0.0374967
7623 153 8 9 5 0.531854 5.81794
399 153 8 9 5 138.958 5.47658
2149 153 8 9 5 1.78648 5.85051
8776 153 8 9 5 388.284 0.0818284
7308 153 8 9 5 1.12924 6.22747
9505 153 8 9 5 15.5802 5.51656
3042 153 8 9 5 91.0906 0.336082
4385 153 8 9 5 5338.68 0.152053
1961 153 8 9 5 705.647 0.0347475
1407 153 8 9 5 106.837 0.164074
484 153 8 9 5 392.728 0.200861
795 153 8 9 5 126.231 0.0819065
4909 153 8 9 5 62.7305 6.2526
581 153 8 9 5 139.752 5.62878
498 153 8 9 5 87.8469 0.125385
2760 153 8 9 5 537.021 0.385188
5068 153 8 9 5 0.930831 5.97135
4336 153 8 9 5 5.19607 5.62997
8741 153 8 9 5 73.6132 5.88703
1180 153 8 9 5 647.297 0.063062
5605 153 8 9 5 1.75082 5.71811
1590 153 8 9 5 107.553 0.0578473
5970 153 8 9 5 46.2966 6.09854
9604 153 8 9 5 79.9308 0.258679
1340 153 8 9 5 58.3453 5.45397
6483 153 8 9 5 5.55189 5.57042
4508 153 8 9 5 41.0531 6.38284
