Seed  np arch1 arch2 arch3 chi2/dat duration
6400 186 7 9 9 22.3952 6.65335
1247 186 7 9 9 222.601 7.11294
3600 186 7 9 9 237.751 2.10442
4318 186 7 9 9 372.685 6.58813
656 186 7 9 9 24.4809 6.9038
3927 186 7 9 9 0.558007 7.10892
8635 186 7 9 9 96.9627 7.30948
6451 186 7 9 9 73.3354 0.1546
7232 186 7 9 9 52.1889 1.01676
2370 186 7 9 9 142.404 7.36795
5558 186 7 9 9 13.0237 6.89739
1184 186 7 9 9 0.302832 6.77088
9260 186 7 9 9 0.661422 6.58923
5844 186 7 9 9 0.588309 6.67379
9514 186 7 9 9 0.652142 6.49449
1635 186 7 9 9 170.403 0.457363
7520 186 7 9 9 17.1457 7.03146
6441 186 7 9 9 0.572528 6.26057
6589 186 7 9 9 0.368104 6.86222
3343 186 7 9 9 1.55643 6.70973
7975 186 7 9 9 0.789336 6.72463
376 186 7 9 9 0.4742 6.64672
1166 186 7 9 9 14.112 6.61357
8797 186 7 9 9 214.907 0.0383201
2477 186 7 9 9 126.727 6.76024
6692 186 7 9 9 17.0862 6.80458
2181 186 7 9 9 5.83437 6.26144
2605 186 7 9 9 240.645 0.133943
1413 186 7 9 9 0.514647 7.24597
1246 186 7 9 9 91.4442 7.24612
4880 186 7 9 9 159.338 0.0514729
9449 186 7 9 9 13.974 6.52602
6493 186 7 9 9 354.584 6.78231
1382 186 7 9 9 109.179 6.79213
3215 186 7 9 9 82.6732 7.20439
66 186 7 9 9 402.913 6.61306
514 186 7 9 9 230.01 0.0652078
4327 186 7 9 9 0.760349 6.54947
1900 186 7 9 9 84.0575 0.0387296
5190 186 7 9 9 0.858756 6.4551
5981 186 7 9 9 103.142 0.270158
57 186 7 9 9 43.6192 6.18259
5549 186 7 9 9 11.725 7.02072
2968 186 7 9 9 21.9293 6.66247
7251 186 7 9 9 7.82963 6.00328
1145 186 7 9 9 2.59659 6.59736
2833 186 7 9 9 4857.23 0.0676748
6255 186 7 9 9 274.955 6.91118
3626 186 7 9 9 0.492714 6.37005
2291 186 7 9 9 33.1663 6.83966
7085 186 7 9 9 109.978 7.03753
