Seed  np arch1 arch2 arch3 chi2/dat duration
8191 99 5 8 4 900.746 0.088407
2257 99 5 8 4 278.642 0.0326194
2799 99 5 8 4 8.17379 4.72079
5315 99 5 8 4 120.59 0.0373392
2198 99 5 8 4 166.41 4.79178
9256 99 5 8 4 181.3 4.67239
3875 99 5 8 4 203.583 0.0552168
3818 99 5 8 4 125.581 0.129528
5211 99 5 8 4 1.80472 4.43538
637 99 5 8 4 153.675 0.0383533
5386 99 5 8 4 293.611 0.111513
9721 99 5 8 4 27.2394 4.28174
9301 99 5 8 4 281.738 0.0485672
8060 99 5 8 4 317.154 5.01791
8965 99 5 8 4 1091.15 4.4226
122 99 5 8 4 415.38 0.0773858
4068 99 5 8 4 2307.12 0.0477538
9729 99 5 8 4 734.544 0.086688
239 99 5 8 4 401.783 0.0382829
2614 99 5 8 4 39.1654 4.91255
7854 99 5 8 4 42.0455 4.66151
2026 99 5 8 4 149.416 0.0324722
9139 99 5 8 4 8.47104 4.13649
2418 99 5 8 4 144.363 0.0462789
6250 99 5 8 4 1070 0.0655383
7636 99 5 8 4 47.2922 5.11552
9027 99 5 8 4 5770.91 0.0379388
6365 99 5 8 4 0.380977 4.85487
1147 99 5 8 4 49.3842 4.61925
7054 99 5 8 4 247.906 0.235331
1055 99 5 8 4 243.954 0.434198
1764 99 5 8 4 47.7132 4.29097
1364 99 5 8 4 227.452 4.71338
1539 99 5 8 4 53.1322 3.2495
4861 99 5 8 4 313.192 0.18418
6061 99 5 8 4 1111.36 0.0896167
7899 99 5 8 4 168.226 4.64179
5536 99 5 8 4 298.073 0.051147
1374 99 5 8 4 0.499704 4.70195
3913 99 5 8 4 83.5272 0.233356
8222 99 5 8 4 935.946 0.0461541
4221 99 5 8 4 122.917 4.58981
312 99 5 8 4 185.902 0.147073
402 99 5 8 4 134.021 2.24007
1664 99 5 8 4 90.1654 4.23514
5552 99 5 8 4 474.35 0.134461
5122 99 5 8 4 0.910447 4.78569
4174 99 5 8 4 96.7221 5.03938
9754 99 5 8 4 134.462 4.9917
9909 99 5 8 4 493.595 0.270478
8766 99 5 8 4 210.345 4.34584
