Seed  np arch1 arch2 arch3 chi2/dat duration
6993 107 4 10 4 7.42324 5.16693
7199 107 4 10 4 104.725 4.75171
2061 107 4 10 4 141.39 0.0878295
1885 107 4 10 4 435.931 0.0530388
45 107 4 10 4 271.702 0.11922
1771 107 4 10 4 307.115 0.120687
2977 107 4 10 4 206.442 5.07498
5012 107 4 10 4 212.442 0.122495
1943 107 4 10 4 462.051 0.0625046
1428 107 4 10 4 58.489 5.20554
1499 107 4 10 4 27.983 4.78519
6407 107 4 10 4 236.348 5.17332
3491 107 4 10 4 121.134 5.15421
8173 107 4 10 4 1028.94 0.0488012
2441 107 4 10 4 800.988 0.027822
3069 107 4 10 4 93.3959 4.84307
8618 107 4 10 4 227.224 5.04608
1421 107 4 10 4 382.889 0.0670129
5216 107 4 10 4 877.116 0.0458319
3067 107 4 10 4 9.87221 4.858
5512 107 4 10 4 7.57209 4.856
4229 107 4 10 4 63.9956 0.188051
907 107 4 10 4 605.492 0.0332523
2987 107 4 10 4 8385.06 0.282585
6410 107 4 10 4 160.648 0.0641771
1331 107 4 10 4 120.503 0.0651035
8166 107 4 10 4 220.826 0.118744
3145 107 4 10 4 43.8584 4.79918
5849 107 4 10 4 10.5213 4.72011
6710 107 4 10 4 24.0051 4.46379
6351 107 4 10 4 252.36 0.342943
9913 107 4 10 4 581.594 0.0307715
1464 107 4 10 4 481.365 0.0744362
6205 107 4 10 4 323.651 0.0535656
9373 107 4 10 4 451.38 0.0391144
2039 107 4 10 4 157.657 0.120254
6113 107 4 10 4 1229.27 0.054104
2435 107 4 10 4 40.0183 5.30242
2347 107 4 10 4 136.523 0.082174
7281 107 4 10 4 616.149 0.13427
2767 107 4 10 4 21.3443 4.46369
4440 107 4 10 4 29435.9 0.156548
5852 107 4 10 4 248.344 4.32949
1972 107 4 10 4 5536.74 0.0663441
3029 107 4 10 4 1.66301 4.706
6067 107 4 10 4 718.491 0.111824
87 107 4 10 4 108.118 0.849667
8303 107 4 10 4 225.132 4.63723
6579 107 4 10 4 17414.8 0.0414288
768 107 4 10 4 4.74769 4.53535
497 107 4 10 4 95.0899 1.29251
