Seed  np arch1 arch2 arch3 chi2/dat duration
7439 143 4 10 7 140.33 6.3361
9628 143 4 10 7 416.385 6.13001
8564 143 4 10 7 42.142 5.35684
9189 143 4 10 7 1465.57 0.0417866
4682 143 4 10 7 7.93442 5.41931
487 143 4 10 7 512.535 0.152248
7864 143 4 10 7 77.0157 0.237553
7007 143 4 10 7 147.042 0.657077
9485 143 4 10 7 44.4534 5.17112
3660 143 4 10 7 149.268 0.259469
9544 143 4 10 7 282.865 0.851835
6163 143 4 10 7 187.816 6.27607
7321 143 4 10 7 10.3193 5.40217
6378 143 4 10 7 645.456 5.6175
6378 143 4 10 7 645.456 5.62561
8070 143 4 10 7 210.595 5.55963
612 143 4 10 7 185.897 5.76073
854 143 4 10 7 106.71 0.537102
8374 143 4 10 7 140.87 6.16473
7361 143 4 10 7 3.46437 5.29082
414 143 4 10 7 117.38 0.231432
4572 143 4 10 7 174.567 0.0326639
6281 143 4 10 7 61.2868 1.89344
3178 143 4 10 7 206.695 5.08928
9544 143 4 10 7 282.865 0.850819
3714 143 4 10 7 1.20236 5.28971
7114 143 4 10 7 1201.58 0.230756
1816 143 4 10 7 151.883 0.0387952
262 143 4 10 7 2.03449 5.30779
4631 143 4 10 7 2141.12 0.144145
2978 143 4 10 7 169.685 5.41379
2183 143 4 10 7 0.537441 5.824
3320 143 4 10 7 389.112 5.53864
16 143 4 10 7 0.674348 6.02036
7265 143 4 10 7 28.0774 5.3595
4239 143 4 10 7 15.4456 5.38347
784 143 4 10 7 32.7797 6.00199
5181 143 4 10 7 91.2255 0.145878
4220 143 4 10 7 1625.78 0.562197
2534 143 4 10 7 40.0344 0.358827
3948 143 4 10 7 82.981 5.65204
9174 143 4 10 7 46.4155 5.64376
8541 143 4 10 7 18.3545 5.59113
9224 143 4 10 7 1025.95 0.30919
9777 143 4 10 7 215.274 5.75109
8886 143 4 10 7 281.021 0.0672228
2345 143 4 10 7 81.9008 5.46706
2026 143 4 10 7 34.8293 6.1386
6637 143 4 10 7 517.279 5.64177
4220 143 4 10 7 1625.78 0.562109
947 143 4 10 7 126.528 1.04038
