Seed  np arch1 arch2 arch3 chi2/dat duration
7914 120 4 9 6 591.276 4.83948
2268 120 4 9 6 51.86 4.64464
7723 120 4 9 6 82.3962 4.90376
3221 120 4 9 6 4.33889 4.9314
1605 120 4 9 6 62.021 0.266917
945 120 4 9 6 1.38286 5.03929
6842 120 4 9 6 49.1839 5.41719
1993 120 4 9 6 43.9089 5.29994
8608 120 4 9 6 0.612446 4.9631
258 120 4 9 6 231.814 0.0756825
256 120 4 9 6 2.84216 4.74742
8410 120 4 9 6 47.8508 4.78515
5973 120 4 9 6 770.026 0.145043
8709 120 4 9 6 35.8971 4.80776
269 120 4 9 6 86.5184 4.67072
6064 120 4 9 6 24.0031 5.15331
8993 120 4 9 6 66.6462 5.07187
5519 120 4 9 6 1.07732 5.04651
181 120 4 9 6 368.413 0.173809
9085 120 4 9 6 130.83 5.55368
8431 120 4 9 6 1043.36 6.28307
2215 120 4 9 6 598.844 0.62524
1466 120 4 9 6 101.056 0.829854
2822 120 4 9 6 1.82592 5.28149
4057 120 4 9 6 136.828 0.167338
6227 120 4 9 6 1026.74 0.0848977
5013 120 4 9 6 9.39551 4.80723
5173 120 4 9 6 0.459644 4.74678
2313 120 4 9 6 95.0007 5.21148
9101 120 4 9 6 86.3562 0.902217
5463 120 4 9 6 55.705 4.76294
993 120 4 9 6 13.1859 4.55524
6248 120 4 9 6 584.081 0.270724
5372 120 4 9 6 1433.97 0.106748
3308 120 4 9 6 5.68337 4.60947
6564 120 4 9 6 15.021 4.71253
9682 120 4 9 6 144.337 0.0811534
5547 120 4 9 6 184.804 0.0406588
4925 120 4 9 6 6.11999 4.69991
9155 120 4 9 6 90.7453 4.84575
7559 120 4 9 6 65.2745 4.90586
4091 120 4 9 6 88.921 0.0627351
2397 120 4 9 6 32.9035 5.06398
6635 120 4 9 6 2.56469 4.8668
6295 120 4 9 6 10865.3 0.0667356
5667 120 4 9 6 112.87 5.26218
7224 120 4 9 6 18.9677 4.50633
6752 120 4 9 6 254.942 0.0401815
4813 120 4 9 6 305.575 5.06878
608 120 4 9 6 32.7434 0.0288923
902 120 4 9 6 345.841 0.0619306
