Seed  np arch1 arch2 arch3 chi2/dat duration
5692 139 9 5 10 438.178 0.110494
2986 139 9 5 10 39.8858 5.60204
4420 139 9 5 10 85.3617 5.9218
83 139 9 5 10 61.3281 5.45672
2508 139 9 5 10 101.565 0.067327
8570 139 9 5 10 58.2037 5.77441
6726 139 9 5 10 207.935 0.11002
1491 139 9 5 10 412.81 5.37023
9904 139 9 5 10 93.4557 5.85066
7058 139 9 5 10 450.276 0.38065
3093 139 9 5 10 0.475851 5.58702
3200 139 9 5 10 36.8683 5.80099
1253 139 9 5 10 49.4291 5.40015
7697 139 9 5 10 226.06 0.846082
5071 139 9 5 10 1.7073 5.72559
1453 139 9 5 10 27.8409 5.80212
9504 139 9 5 10 133.775 5.59715
1951 139 9 5 10 0.448453 5.80954
632 139 9 5 10 0.963305 7.41902
3289 139 9 5 10 12701.1 5.57124
2699 139 9 5 10 52.3297 5.48585
762 139 9 5 10 90.492 5.33448
4770 139 9 5 10 185.647 0.0631857
7791 139 9 5 10 52.447 5.77047
7904 139 9 5 10 37.0563 5.75841
2348 139 9 5 10 17.854 6.0372
1992 139 9 5 10 141.972 6.04423
8466 139 9 5 10 24.7774 5.61662
7721 139 9 5 10 51.8697 5.59705
1839 139 9 5 10 91.7373 5.44254
2592 139 9 5 10 1.05606 5.58927
9160 139 9 5 10 0.658455 5.6018
449 139 9 5 10 2538.83 0.391145
2200 139 9 5 10 88.8572 5.23262
5093 139 9 5 10 177.284 0.475188
4860 139 9 5 10 15.2409 5.5337
950 139 9 5 10 0.401803 5.77358
9827 139 9 5 10 222.882 0.0459846
5973 139 9 5 10 770.351 0.225704
5806 139 9 5 10 16.0228 5.30441
8635 139 9 5 10 235.87 6.05015
7996 139 9 5 10 192.359 5.72021
8922 139 9 5 10 71.1364 6.0787
120 139 9 5 10 26.753 5.29503
7049 139 9 5 10 14.053 5.27555
4308 139 9 5 10 62.2317 5.94915
5623 139 9 5 10 14.1415 5.68367
3147 139 9 5 10 96.7642 5.5235
6244 139 9 5 10 1.30406 5.76127
9976 139 9 5 10 397.438 0.0383796
2101 139 9 5 10 0.31985 5.21899
