Seed  np arch1 arch2 arch3 chi2/dat duration
2359 219 10 9 9 58.7778 8.82321
2348 219 10 9 9 1.05075 7.99297
5028 219 10 9 9 33.7714 8.74963
674 219 10 9 9 62.8154 8.09941
2772 219 10 9 9 1.35944 7.64931
7417 219 10 9 9 374.775 0.046522
2811 219 10 9 9 143.081 0.196248
9407 219 10 9 9 10.0404 8.02671
813 219 10 9 9 2.90751 8.45546
3930 219 10 9 9 6109.54 8.96824
7994 219 10 9 9 0.441918 8.44445
6195 219 10 9 9 76.4268 8.45967
1831 219 10 9 9 1.10681 8.65611
2067 219 10 9 9 4.04705 8.68315
26 219 10 9 9 36.8088 7.80847
3606 219 10 9 9 40.2994 7.84133
8183 219 10 9 9 0.724194 8.61283
3320 219 10 9 9 335.267 0.462795
2953 219 10 9 9 35.7317 8.33324
1411 219 10 9 9 24.6691 7.5735
8487 219 10 9 9 129.223 0.243969
6562 219 10 9 9 42.6717 8.94582
7341 219 10 9 9 25.1061 8.54508
2235 219 10 9 9 3.65503 7.84175
7 219 10 9 9 18.4282 8.26726
7043 219 10 9 9 0.941279 7.98773
8509 219 10 9 9 1.28227 8.05771
3218 219 10 9 9 0.831931 8.22615
5410 219 10 9 9 150.962 8.41332
4653 219 10 9 9 0.392687 8.19295
7224 219 10 9 9 31.7158 8.39954
9699 219 10 9 9 1.91056 8.01983
9223 219 10 9 9 0.582731 8.21411
4308 219 10 9 9 2.32962 7.76885
1665 219 10 9 9 2.67011 8.07022
2498 219 10 9 9 59.6392 8.20116
7487 219 10 9 9 127.104 8.384
1925 219 10 9 9 0.469927 8.47107
6487 219 10 9 9 1.9217 8.29127
6635 219 10 9 9 0.823021 8.09277
8805 219 10 9 9 3.19917 7.7094
1014 219 10 9 9 0.476854 8.37392
748 219 10 9 9 0.549549 7.90847
8947 219 10 9 9 48.4001 8.04743
9781 219 10 9 9 152.215 8.37684
7217 219 10 9 9 0.463047 8.07639
1895 219 10 9 9 6.7236 8.35253
715 219 10 9 9 71.6752 9.19183
7137 219 10 9 9 4.10688 7.69744
4771 219 10 9 9 272.599 0.0798443
4604 219 10 9 9 1.02082 7.82073
