Seed  np arch1 arch2 arch3 chi2/dat duration
2485 89 8 4 6 235.064 4.9111
1462 89 8 4 6 54.6602 4.52473
9829 89 8 4 6 71.7 0.101343
2567 89 8 4 6 122.842 0.0654463
7279 89 8 4 6 45.9149 4.27089
6959 89 8 4 6 209.252 0.0438411
686 89 8 4 6 67.131 4.195
6157 89 8 4 6 102.425 0.081595
2581 89 8 4 6 176.577 0.553533
1735 89 8 4 6 371.967 4.57637
5350 89 8 4 6 99.6374 0.0311638
1751 89 8 4 6 0.650829 4.40027
5238 89 8 4 6 221.031 0.0681575
6761 89 8 4 6 143.754 0.686214
9476 89 8 4 6 37.7952 4.38362
3608 89 8 4 6 117.3 0.387213
8368 89 8 4 6 7545.76 0.113361
686 89 8 4 6 67.131 4.17639
8738 89 8 4 6 123.983 4.32721
671 89 8 4 6 4.48365 4.44514
418 89 8 4 6 48.7316 2.07884
4026 89 8 4 6 55.7624 4.09553
5384 89 8 4 6 321.401 4.73445
6027 89 8 4 6 677.976 0.046629
4471 89 8 4 6 701.292 0.106671
3912 89 8 4 6 14.3777 4.04666
7419 89 8 4 6 510.72 0.0450173
1454 89 8 4 6 1091.4 4.56081
9780 89 8 4 6 5.40914 4.10619
2487 89 8 4 6 110.672 4.67094
6560 89 8 4 6 399.126 4.82496
995 89 8 4 6 43.666 4.58673
4514 89 8 4 6 14.3694 4.015
5720 89 8 4 6 256.09 0.0335097
5275 89 8 4 6 82.3366 4.53765
6342 89 8 4 6 80.1267 2.08458
5417 89 8 4 6 3586.34 0.267687
1508 89 8 4 6 46.8831 0.103887
8435 89 8 4 6 0.324054 4.83467
2702 89 8 4 6 143.125 0.0311967
3757 89 8 4 6 93.1354 1.44026
1370 89 8 4 6 51.4234 0.0432841
780 89 8 4 6 387.148 0.0692953
8129 89 8 4 6 3.76691 4.22321
8606 89 8 4 6 59.3992 4.3964
4138 89 8 4 6 105.098 4.56248
6090 89 8 4 6 0.52638 4.37003
5454 89 8 4 6 1.7633 4.34851
2897 89 8 4 6 240.021 4.30489
6628 89 8 4 6 387.863 0.0379822
5568 89 8 4 6 1817.62 0.0525472
