Seed  np arch1 arch2 arch3 chi2/dat duration
7071 135 10 6 6 315.804 0.293295
9946 135 10 6 6 275.395 5.68996
5950 135 10 6 6 273.071 0.0315053
2052 135 10 6 6 88.2138 5.35408
7989 135 10 6 6 2897.96 0.105311
432 135 10 6 6 14.7564 5.76726
5888 135 10 6 6 169.49 5.19708
3435 135 10 6 6 184.18 0.2807
1338 135 10 6 6 38.1918 5.32207
3873 135 10 6 6 0.267115 5.37121
3759 135 10 6 6 67.3759 5.35244
9460 135 10 6 6 63.9166 5.66781
5333 135 10 6 6 113.471 5.31381
7071 135 10 6 6 315.804 0.292788
471 135 10 6 6 178.482 0.481395
89 135 10 6 6 230.041 1.95894
1020 135 10 6 6 294.773 5.4249
1036 135 10 6 6 0.356086 5.38958
1800 135 10 6 6 24.9445 5.08145
5577 135 10 6 6 105.235 5.46271
1734 135 10 6 6 89.4825 5.58694
9936 135 10 6 6 1447.91 0.0322532
8644 135 10 6 6 96.7142 5.52902
6265 135 10 6 6 1343.71 0.844393
7835 135 10 6 6 831.277 0.143458
9119 135 10 6 6 1.19465 5.26864
2154 135 10 6 6 122.299 4.88057
1773 135 10 6 6 1.26363 5.34797
9855 135 10 6 6 0.53974 5.09034
6139 135 10 6 6 962.816 0.231018
3892 135 10 6 6 69.0485 6.06208
3624 135 10 6 6 642.132 0.0719741
926 135 10 6 6 0.442378 5.61272
3844 135 10 6 6 1054.8 0.127808
5713 135 10 6 6 130.672 0.241204
3133 135 10 6 6 552.727 5.32256
7779 135 10 6 6 104.862 5.55039
7122 135 10 6 6 508.938 0.065983
4787 135 10 6 6 113.073 0.0587367
5308 135 10 6 6 796.642 5.35207
7021 135 10 6 6 61.0021 5.90595
7175 135 10 6 6 2094.7 0.0679374
553 135 10 6 6 89.9823 0.812417
4731 135 10 6 6 4.64037 4.9464
546 135 10 6 6 0.473833 5.71757
3139 135 10 6 6 323.77 0.345349
3151 135 10 6 6 1.77883 5.19584
9396 135 10 6 6 4413.21 5.63599
3904 135 10 6 6 2.58606 5.66996
3598 135 10 6 6 21.5535 5.92177
9525 135 10 6 6 427.31 5.85586
