Seed  np arch1 arch2 arch3 chi2/dat duration
5748 167 5 10 8 1707.72 0.240907
5968 167 5 10 8 409.486 6.48459
8394 167 5 10 8 23.0305 6.01172
5441 167 5 10 8 33.2065 6.16933
2154 167 5 10 8 5.41458 6.46951
2967 167 5 10 8 3.61999 6.51641
6584 167 5 10 8 2730.55 0.0814217
3403 167 5 10 8 440.358 0.0802591
1057 167 5 10 8 60.5297 6.14634
2848 167 5 10 8 82.5296 0.0552182
9907 167 5 10 8 71.0607 6.79205
3953 167 5 10 8 607.813 0.0791885
7105 167 5 10 8 115.553 6.84117
6778 167 5 10 8 2.2666 6.1412
2049 167 5 10 8 54.2906 0.102268
8297 167 5 10 8 846.107 0.0845721
1800 167 5 10 8 5.49365 6.22138
7651 167 5 10 8 938.487 5.80294
4347 167 5 10 8 34.067 7.01262
9741 167 5 10 8 43.1109 6.25662
929 167 5 10 8 22.868 6.63
5159 167 5 10 8 149.831 6.13022
6557 167 5 10 8 86.891 0.149525
212 167 5 10 8 44.9912 6.05436
1324 167 5 10 8 588.852 0.0765481
6223 167 5 10 8 16.8093 6.24816
362 167 5 10 8 65.1014 6.15812
215 167 5 10 8 26.9613 6.48696
3262 167 5 10 8 54.4083 6.29252
6269 167 5 10 8 19.7408 0.189802
7965 167 5 10 8 278.16 0.133352
1134 167 5 10 8 305.68 5.99309
1187 167 5 10 8 5760.38 6.37858
5390 167 5 10 8 7.88916 5.80549
7810 167 5 10 8 77.3238 6.79797
2910 167 5 10 8 0.433343 6.36862
5575 167 5 10 8 7.83043 6.59858
9651 167 5 10 8 30.1472 6.39377
577 167 5 10 8 33.2476 6.10074
5144 167 5 10 8 0.291156 6.24537
466 167 5 10 8 0.814667 6.29319
2459 167 5 10 8 40.7138 6.0803
2509 167 5 10 8 51.7215 6.37512
4872 167 5 10 8 1.12301 5.95199
2310 167 5 10 8 0.928549 6.17931
1362 167 5 10 8 462.001 6.38038
7434 167 5 10 8 31.9354 6.22645
1042 167 5 10 8 274.632 6.23646
9472 167 5 10 8 48.2197 6.80661
8066 167 5 10 8 0.433366 6.30768
8548 167 5 10 8 374.98 6.21863
