Seed  np arch1 arch2 arch3 chi2/dat duration
3427 149 5 8 9 0.647745 6.2033
1307 149 5 8 9 135.558 6.37784
5893 149 5 8 9 24.5571 6.1689
9169 149 5 8 9 0.765487 6.10354
7580 149 5 8 9 51.3543 5.6445
1038 149 5 8 9 836.442 0.0669369
9789 149 5 8 9 113.26 5.56444
1926 149 5 8 9 456.955 0.0335495
93 149 5 8 9 33.1791 5.68646
2491 149 5 8 9 295.926 5.77027
1894 149 5 8 9 5.81113 5.75443
4265 149 5 8 9 0.596123 6.05149
7027 149 5 8 9 914.714 5.93283
3147 149 5 8 9 0.570522 6.02968
8433 149 5 8 9 1.26114 5.53763
5017 149 5 8 9 27.5734 5.92145
337 149 5 8 9 0.679349 5.58383
1797 149 5 8 9 81.8178 5.60323
6431 149 5 8 9 58.2949 5.55454
2177 149 5 8 9 47.0739 6.0182
3191 149 5 8 9 529.11 0.565778
988 149 5 8 9 5.67735 6.10077
5052 149 5 8 9 103.04 5.76233
6591 149 5 8 9 258.813 5.81035
5629 149 5 8 9 79.1519 0.305676
2038 149 5 8 9 110.519 5.31103
9044 149 5 8 9 225.899 0.0404139
6589 149 5 8 9 0.510833 5.77811
5308 149 5 8 9 225.594 5.73265
3392 149 5 8 9 0.484745 5.92804
1433 149 5 8 9 12.3053 5.95692
3837 149 5 8 9 3.05898 6.30531
8029 149 5 8 9 4395.87 0.0527158
9037 149 5 8 9 5.85141 5.65426
4210 149 5 8 9 796.299 6.48328
3593 149 5 8 9 0.436591 5.89452
1502 149 5 8 9 32.9734 6.37658
2457 149 5 8 9 19.6823 5.63999
6728 149 5 8 9 5.33116 5.43364
1359 149 5 8 9 81.547 5.85976
665 149 5 8 9 268.641 0.0481289
1786 149 5 8 9 51.3962 5.80228
3676 149 5 8 9 0.326059 6.18064
5845 149 5 8 9 0.796645 6.07349
1868 149 5 8 9 0.663614 5.6718
8158 149 5 8 9 115.883 5.79535
2088 149 5 8 9 42.9177 6.29082
2507 149 5 8 9 28.4432 7.24186
2565 149 5 8 9 121.537 6.6188
6057 149 5 8 9 1.62088 6.09449
2978 149 5 8 9 7.06194 5.76837
