Seed  np arch1 arch2 arch3 chi2/dat duration
3863 77 6 4 6 5.95896 3.96695
7013 77 6 4 6 83.0563 4.50785
1767 77 6 4 6 112.333 0.343474
3541 77 6 4 6 473.542 0.677306
401 77 6 4 6 10.0766 4.39587
8759 77 6 4 6 351.959 0.0454976
8360 77 6 4 6 77.7162 4.40611
7422 77 6 4 6 145.78 5.58186
603 77 6 4 6 148.353 0.0919254
4651 77 6 4 6 23.0787 4.30207
7573 77 6 4 6 36.3918 4.12874
9798 77 6 4 6 46.0415 0.0649967
6970 77 6 4 6 93.8042 0.112597
5515 77 6 4 6 119.702 4.70881
8176 77 6 4 6 520.051 0.0346087
4598 77 6 4 6 17.4552 4.27136
438 77 6 4 6 65.3807 4.36499
5228 77 6 4 6 3.44146 4.43697
1118 77 6 4 6 48.8525 4.07743
2070 77 6 4 6 386.529 0.0594247
5267 77 6 4 6 10.3626 4.36083
9901 77 6 4 6 196.306 0.0414998
9954 77 6 4 6 678.111 4.14853
412 77 6 4 6 53.6016 0.0896876
6986 77 6 4 6 70.8856 4.22852
4063 77 6 4 6 296.148 0.258285
2103 77 6 4 6 57.3969 4.11197
6530 77 6 4 6 51.5402 3.97742
8380 77 6 4 6 1156.38 0.226814
7494 77 6 4 6 20.499 3.81092
4198 77 6 4 6 0.595907 4.05091
9546 77 6 4 6 341.123 0.20086
4347 77 6 4 6 116.594 0.239464
7366 77 6 4 6 158.52 4.22396
1000 77 6 4 6 95.93 4.41014
1511 77 6 4 6 224.172 4.65716
5983 77 6 4 6 331.788 0.227632
6919 77 6 4 6 2.88102 4.134
1325 77 6 4 6 110.187 0.134689
5161 77 6 4 6 194.137 0.13582
9227 77 6 4 6 55.0027 4.08283
1903 77 6 4 6 188.12 0.0589898
1914 77 6 4 6 197.36 4.66477
6392 77 6 4 6 139.215 0.408112
3390 77 6 4 6 1030.3 4.2746
761 77 6 4 6 2811.99 0.0845696
4408 77 6 4 6 26.8136 3.822
93 77 6 4 6 538.713 0.0377115
5084 77 6 4 6 459.146 0.0441393
9596 77 6 4 6 278.664 3.81844
5724 77 6 4 6 93.3912 0.329464
