Seed  np arch1 arch2 arch3 chi2/dat duration
4644 203 6 10 10 37.2927 7.3398
7679 203 6 10 10 51.3877 0.287381
541 203 6 10 10 56.0531 8.06755
8301 203 6 10 10 4.7456 7.52246
2438 203 6 10 10 8.53528 8.0706
865 203 6 10 10 2.022 7.73384
5410 203 6 10 10 12.9052 7.62002
1388 203 6 10 10 97.0934 8.08269
3116 203 6 10 10 8.41983 7.83702
223 203 6 10 10 14.2085 8.70827
680 203 6 10 10 26.3786 7.33923
1607 203 6 10 10 54.2482 7.20775
3526 203 6 10 10 35.6404 8.055
1847 203 6 10 10 18.8877 8.13507
7845 203 6 10 10 21.9512 7.36554
2175 203 6 10 10 0.632925 7.68402
5830 203 6 10 10 2.5702 7.31956
8371 203 6 10 10 0.492937 7.47726
4962 203 6 10 10 159.097 7.59991
9267 203 6 10 10 0.960206 7.54395
1392 203 6 10 10 2607.14 7.87488
1384 203 6 10 10 1.11254 7.22501
8470 203 6 10 10 40.6881 6.87519
874 203 6 10 10 4.63028 7.8442
7777 203 6 10 10 33.4488 7.22202
5811 203 6 10 10 40.4475 7.59767
4055 203 6 10 10 211.194 0.142322
3808 203 6 10 10 2.00988 7.70974
6230 203 6 10 10 120.197 7.84076
1416 203 6 10 10 67.4574 7.35229
7537 203 6 10 10 6.21333 7.34216
8597 203 6 10 10 170.844 7.6598
8178 203 6 10 10 41.4651 7.9205
1585 203 6 10 10 1.04961 7.50044
2801 203 6 10 10 2.69942 7.57301
2430 203 6 10 10 13.6568 7.38467
4685 203 6 10 10 70.4238 7.40803
3919 203 6 10 10 13.9884 7.53589
1074 203 6 10 10 169.817 7.58145
9030 203 6 10 10 157.359 0.117574
6446 203 6 10 10 0.62846 7.54968
4240 203 6 10 10 7.41582 7.48395
8584 203 6 10 10 1.14478 7.86942
2688 203 6 10 10 0.657263 7.58721
7133 203 6 10 10 60.6346 7.46393
4042 203 6 10 10 1108.65 7.50729
5926 203 6 10 10 238.928 8.01752
890 203 6 10 10 0.319199 7.52975
4367 203 6 10 10 47.3052 7.64367
6038 203 6 10 10 14.4702 7.792
5555 203 6 10 10 6.18676 7.75927
