Seed  np arch1 arch2 arch3 chi2/dat duration
4152 191 6 10 9 96.725 7.21772
9414 191 6 10 9 22.6606 7.55522
5556 191 6 10 9 136.261 0.324719
9060 191 6 10 9 1831.34 0.0475321
7356 191 6 10 9 0.517236 7.10079
350 191 6 10 9 1.45774 6.88455
652 191 6 10 9 112.355 0.0397106
6110 191 6 10 9 750.664 7.23683
251 191 6 10 9 35.9459 7.43454
3265 191 6 10 9 26.9686 7.7472
77 191 6 10 9 4.50474 6.98117
7484 191 6 10 9 1880.11 6.97873
7095 191 6 10 9 25.13 6.82487
2606 191 6 10 9 59.9367 7.53533
3495 191 6 10 9 15.8123 6.8298
2582 191 6 10 9 889.098 6.8064
1825 191 6 10 9 0.971057 6.73146
8765 191 6 10 9 12.0932 7.13548
5954 191 6 10 9 1.29299 7.05441
4369 191 6 10 9 1716.55 0.0826232
8819 191 6 10 9 10.7143 6.64001
3649 191 6 10 9 502.342 0.0936792
1293 191 6 10 9 0.670758 6.60851
8830 191 6 10 9 5.55962 7.1056
3384 191 6 10 9 53.4163 6.93924
7683 191 6 10 9 87.2028 0.0554719
9571 191 6 10 9 1.69692 6.86102
1567 191 6 10 9 134.044 7.17039
8449 191 6 10 9 15.488 7.24594
8426 191 6 10 9 4.85552 6.87254
2203 191 6 10 9 36.4623 7.67774
7980 191 6 10 9 1.58379 7.18697
1032 191 6 10 9 152.445 6.70983
7079 191 6 10 9 1.96082 7.0465
1016 191 6 10 9 176.216 7.22311
7595 191 6 10 9 544.239 0.479527
5485 191 6 10 9 1.82248 7.49569
953 191 6 10 9 123.245 7.0982
2186 191 6 10 9 46.7974 6.59722
998 191 6 10 9 0.40588 7.28919
2521 191 6 10 9 1.28057 6.88476
3084 191 6 10 9 269.943 0.0899157
552 191 6 10 9 46.9378 6.94988
8243 191 6 10 9 1.74527 7.23503
4951 191 6 10 9 78.7451 0.413244
1125 191 6 10 9 13.8094 6.89126
1353 191 6 10 9 177.914 7.03846
2204 191 6 10 9 443.871 6.98293
2993 191 6 10 9 32.2742 7.39152
1758 191 6 10 9 0.561642 7.72251
9713 191 6 10 9 195.412 0.106019
