Seed  np arch1 arch2 arch3 chi2/dat duration
2426 95 6 4 9 47.0729 4.35124
27 95 6 4 9 68.1681 4.51914
1869 95 6 4 9 0.450266 4.45194
5015 95 6 4 9 0.463773 4.63738
8279 95 6 4 9 0.525416 4.79427
6790 95 6 4 9 200.291 0.0374697
7515 95 6 4 9 79.3195 4.49511
5019 95 6 4 9 4756.26 0.119268
4775 95 6 4 9 65.1502 4.25921
9374 95 6 4 9 590.184 0.0503283
2141 95 6 4 9 22.342 4.6753
4921 95 6 4 9 366.336 0.0537367
9175 95 6 4 9 43.486 4.82833
1224 95 6 4 9 213.399 5.13334
7557 95 6 4 9 9.63336 4.74514
2553 95 6 4 9 266.99 4.80701
8626 95 6 4 9 59.7602 4.61396
6020 95 6 4 9 82.7942 4.46551
8479 95 6 4 9 63.7358 4.87306
6710 95 6 4 9 26.1826 4.74879
1642 95 6 4 9 58.0889 4.93662
1564 95 6 4 9 84.7553 0.144077
3556 95 6 4 9 99.5427 0.124073
4873 95 6 4 9 131.719 4.81223
5205 95 6 4 9 36622.7 4.50499
3136 95 6 4 9 97.2066 4.66876
8494 95 6 4 9 31.3047 4.51772
3194 95 6 4 9 381.752 0.098831
2713 95 6 4 9 202.749 0.671922
7100 95 6 4 9 1.91453 4.51585
4821 95 6 4 9 136.359 5.11892
8784 95 6 4 9 25.8978 4.51667
845 95 6 4 9 1178.65 3.09475
5831 95 6 4 9 873.996 4.38948
583 95 6 4 9 603.309 4.44737
2490 95 6 4 9 12.3648 4.21367
503 95 6 4 9 12.789 4.49472
6195 95 6 4 9 119.118 4.9521
5104 95 6 4 9 513.989 0.106409
4684 95 6 4 9 69.852 4.38851
7152 95 6 4 9 85.2214 4.63439
2757 95 6 4 9 96.8038 4.49428
771 95 6 4 9 106.07 4.41435
3780 95 6 4 9 49.6457 4.92825
141 95 6 4 9 4.35033 4.80908
1846 95 6 4 9 120.176 0.112224
2883 95 6 4 9 328.785 4.51574
8189 95 6 4 9 67.6823 4.84754
7812 95 6 4 9 76.8628 4.09001
3704 95 6 4 9 3.74663 4.77458
8941 95 6 4 9 166.036 4.11096
