Seed  np arch1 arch2 arch3 chi2/dat duration
2753 179 6 10 8 0.421143 6.19959
212 179 6 10 8 49.4594 6.48987
7658 179 6 10 8 33.637 8.55227
7634 179 6 10 8 10.3334 6.67595
4782 179 6 10 8 39.5002 6.8525
1355 179 6 10 8 0.384652 6.74172
9791 179 6 10 8 45.9987 7.13865
1780 179 6 10 8 1.60947 6.58624
297 179 6 10 8 354.11 6.75519
7111 179 6 10 8 131.179 7.07291
3489 179 6 10 8 19.309 5.93237
465 179 6 10 8 30.1741 6.70986
4479 179 6 10 8 0.332979 6.93402
4860 179 6 10 8 323 6.81197
229 179 6 10 8 0.352883 6.60812
3976 179 6 10 8 4.63082 6.79853
8180 179 6 10 8 0.523366 6.44867
6873 179 6 10 8 226.404 6.42503
2467 179 6 10 8 10.7075 6.23629
4896 179 6 10 8 785.705 2.87498
5978 179 6 10 8 45.7571 6.3028
9216 179 6 10 8 138.843 0.645909
6454 179 6 10 8 0.262006 7.02473
4080 179 6 10 8 0.520508 6.84662
4001 179 6 10 8 38.3795 7.10013
4543 179 6 10 8 126.919 0.900945
317 179 6 10 8 15.8397 6.51828
7442 179 6 10 8 0.484186 6.89209
2517 179 6 10 8 165.072 6.7693
2513 179 6 10 8 481.993 0.135993
2097 179 6 10 8 8.12083 6.48202
400 179 6 10 8 46.1603 6.54399
1713 179 6 10 8 3.33962 6.96759
4959 179 6 10 8 43.3972 6.40766
7826 179 6 10 8 1.57307 6.77851
951 179 6 10 8 1048.23 0.298225
58 179 6 10 8 0.285609 6.88597
1356 179 6 10 8 3.01254 6.78251
2097 179 6 10 8 8.12083 6.50701
873 179 6 10 8 0.508032 6.5198
5927 179 6 10 8 4.78484 6.4382
73 179 6 10 8 0.425766 6.82477
5569 179 6 10 8 16.0474 6.67721
9662 179 6 10 8 177.385 6.55083
305 179 6 10 8 39.5976 6.27504
4936 179 6 10 8 0.433279 6.64562
967 179 6 10 8 53.4048 6.55702
9655 179 6 10 8 111.841 6.97005
9356 179 6 10 8 383.183 0.134773
7502 179 6 10 8 44.8596 6.02227
2738 179 6 10 8 236.534 6.74723
