Seed  np arch1 arch2 arch3 chi2/dat duration
8648 111 8 5 7 163.274 4.61596
4308 111 8 5 7 161.456 0.0893819
8040 111 8 5 7 80.7009 4.74054
3205 111 8 5 7 31846.8 0.301118
495 111 8 5 7 114.538 0.0502431
424 111 8 5 7 214.178 4.76748
5497 111 8 5 7 845.404 0.0394598
3303 111 8 5 7 194.326 1.02945
7022 111 8 5 7 18.1605 4.69417
2944 111 8 5 7 72.4062 4.52094
91 111 8 5 7 177.427 4.7304
4735 111 8 5 7 99.2558 0.198587
5315 111 8 5 7 120.535 0.0698216
6772 111 8 5 7 94.0549 5.27434
2533 111 8 5 7 320.513 0.245572
5585 111 8 5 7 73.6277 0.0420141
978 111 8 5 7 0.806904 5.11883
1878 111 8 5 7 188.633 0.0567655
4501 111 8 5 7 0.409279 4.99606
6219 111 8 5 7 140.947 4.49345
2266 111 8 5 7 99.2541 4.7585
1207 111 8 5 7 51.6512 5.30185
5703 111 8 5 7 49.0122 4.75284
2446 111 8 5 7 238.624 4.66014
6839 111 8 5 7 17.6734 4.9076
475 111 8 5 7 0.748565 4.85713
9867 111 8 5 7 0.574694 4.62011
6605 111 8 5 7 264.783 0.0946352
2748 111 8 5 7 43.5645 5.22666
5021 111 8 5 7 133.395 0.15371
8673 111 8 5 7 31.4038 4.69204
4607 111 8 5 7 366.088 0.0291977
7432 111 8 5 7 2.62679 4.85576
5642 111 8 5 7 924.739 4.96094
1351 111 8 5 7 193.82 0.0294134
8574 111 8 5 7 0.54971 4.77227
4114 111 8 5 7 348.238 0.0856836
9624 111 8 5 7 185.211 0.719599
8417 111 8 5 7 19.8808 4.73402
1859 111 8 5 7 101.009 5.48469
9830 111 8 5 7 4319.53 0.133228
3428 111 8 5 7 220.953 4.69106
3062 111 8 5 7 21.0633 5.41556
6464 111 8 5 7 1254.07 0.066313
1248 111 8 5 7 0.666751 4.61156
1051 111 8 5 7 212.865 4.87879
9287 111 8 5 7 0.599398 5.17528
4530 111 8 5 7 361.69 5.42225
15 111 8 5 7 10.6306 4.98603
7909 111 8 5 7 2.82998 5.07184
8302 111 8 5 7 10.9186 5.20493
