Seed  np arch1 arch2 arch3 chi2/dat duration
2378 118 9 5 7 142.145 0.0562692
2742 118 9 5 7 84.9626 0.116452
9394 118 9 5 7 45.9531 5.34105
1918 118 9 5 7 142.094 0.268704
8492 118 9 5 7 1059.97 0.151315
5469 118 9 5 7 175.615 4.70158
9237 118 9 5 7 0.498168 4.98898
7624 118 9 5 7 14.4358 5.10103
1124 118 9 5 7 109.257 4.84955
5833 118 9 5 7 8.79208 5.18405
1161 118 9 5 7 113.698 4.91628
5696 118 9 5 7 907.549 4.55504
8375 118 9 5 7 247.875 0.043206
2279 118 9 5 7 5.25397 5.19823
5264 118 9 5 7 700.279 0.12541
821 118 9 5 7 413.957 0.0399443
6722 118 9 5 7 7.82489 4.45657
2982 118 9 5 7 33.6817 4.53259
7209 118 9 5 7 698.395 0.0731625
2741 118 9 5 7 7.25147 4.75104
26 118 9 5 7 353.169 5.37333
3646 118 9 5 7 1072.18 0.111355
9336 118 9 5 7 296.811 4.83808
5526 118 9 5 7 4922.14 0.081314
3509 118 9 5 7 233.795 0.0538403
898 118 9 5 7 139.268 5.23701
9312 118 9 5 7 649.253 0.197786
7294 118 9 5 7 360.554 0.117522
4034 118 9 5 7 418.355 0.412181
9408 118 9 5 7 10394.9 0.0794948
6606 118 9 5 7 144.786 0.0462508
7108 118 9 5 7 999.366 0.0481512
3753 118 9 5 7 144.184 0.0457422
8317 118 9 5 7 22.8034 4.61995
5489 118 9 5 7 719.583 4.73042
8670 118 9 5 7 46.8281 0.107162
271 118 9 5 7 351.816 0.0883906
6870 118 9 5 7 126.352 0.322945
565 118 9 5 7 9.11163 4.88238
6052 118 9 5 7 286.32 5.1355
4851 118 9 5 7 3.6532 4.51244
276 118 9 5 7 31.5802 5.3489
3441 118 9 5 7 347.203 0.893856
4942 118 9 5 7 23.8863 4.61561
61 118 9 5 7 0.686815 5.33636
201 118 9 5 7 702.753 0.0441209
2428 118 9 5 7 183.184 0.543653
8822 118 9 5 7 328.214 5.47757
2619 118 9 5 7 301.136 4.97499
7969 118 9 5 7 1217.36 4.9459
8407 118 9 5 7 286.093 4.6382
