Seed  np arch1 arch2 arch3 chi2/dat duration
7971 125 8 7 5 0.954736 4.73562
9450 125 8 7 5 43.8183 4.95346
5176 125 8 7 5 1067.21 0.0994298
595 125 8 7 5 79.1518 4.86719
286 125 8 7 5 1.99604 5.58939
8886 125 8 7 5 282.379 0.0592284
9500 125 8 7 5 2241.7 0.146056
7253 125 8 7 5 0.427607 5.15641
7713 125 8 7 5 13.8099 5.59608
6953 125 8 7 5 1.49634 5.03451
9403 125 8 7 5 466.975 1.04442
1909 125 8 7 5 2332.08 0.177881
6956 125 8 7 5 0.481111 4.84243
9506 125 8 7 5 49.2765 0.661316
8926 125 8 7 5 3665.09 5.45227
7955 125 8 7 5 0.863124 4.83449
7227 125 8 7 5 57.193 2.99551
6918 125 8 7 5 109.767 5.51518
6948 125 8 7 5 54.4697 5.37873
8840 125 8 7 5 51.0949 4.78036
1892 125 8 7 5 0.345191 5.49646
7315 125 8 7 5 110.892 0.029844
386 125 8 7 5 216.08 5.06301
8145 125 8 7 5 76.1852 5.18648
634 125 8 7 5 15.1477 5.1484
4324 125 8 7 5 99.5503 5.1665
9633 125 8 7 5 1044.49 0.0568801
3078 125 8 7 5 7.69355 4.85932
1765 125 8 7 5 0.660114 5.17125
9810 125 8 7 5 88.1975 5.04688
9487 125 8 7 5 7107.84 0.15943
8881 125 8 7 5 175.254 0.132066
5981 125 8 7 5 108.943 0.0299362
9166 125 8 7 5 690.36 0.35841
9901 125 8 7 5 78.7767 5.38277
7536 125 8 7 5 373.161 0.0471082
3212 125 8 7 5 175.195 5.8853
778 125 8 7 5 25.2471 5.60601
8176 125 8 7 5 520.051 0.0673643
2442 125 8 7 5 105.006 0.0301362
1430 125 8 7 5 82.6209 5.22411
983 125 8 7 5 76.7966 0.12692
295 125 8 7 5 249.366 0.0641025
5459 125 8 7 5 50.3271 5.57348
4977 125 8 7 5 47.6853 5.37079
1842 125 8 7 5 123.293 0.158733
3410 125 8 7 5 1498.92 5.17162
3235 125 8 7 5 8.86837 4.97954
333 125 8 7 5 287.335 5.77853
923 125 8 7 5 265.023 0.0298805
3817 125 8 7 5 18866.6 0.573947
