Seed  np arch1 arch2 arch3 chi2/dat duration
5710 167 10 6 10 5460.72 0.141428
1238 167 10 6 10 45.5848 6.17775
9027 167 10 6 10 4035.8 6.27898
1507 167 10 6 10 28.7889 6.6077
1165 167 10 6 10 10.5043 6.06928
8744 167 10 6 10 17.4824 6.14528
3422 167 10 6 10 28.0072 6.40415
1560 167 10 6 10 444.105 6.20097
1710 167 10 6 10 70.0283 6.47438
3854 167 10 6 10 0.553803 6.50298
6381 167 10 6 10 28.1306 6.3661
990 167 10 6 10 0.119818 6.7481
2564 167 10 6 10 18.6397 6.23764
6957 167 10 6 10 358.851 4.4647
1334 167 10 6 10 0.644104 6.74777
7092 167 10 6 10 2.00106 6.55464
7517 167 10 6 10 0.870928 6.17919
8641 167 10 6 10 0.360338 6.37843
6483 167 10 6 10 1.82134 5.99829
6773 167 10 6 10 672.01 1.82139
323 167 10 6 10 50.3861 6.12345
3801 167 10 6 10 104.949 6.17507
4310 167 10 6 10 12.762 6.10208
8470 167 10 6 10 32.7373 6.51512
5052 167 10 6 10 22.0615 6.03702
6488 167 10 6 10 66.3738 0.124842
5928 167 10 6 10 21.9928 6.2848
63 167 10 6 10 0.349511 6.39656
5138 167 10 6 10 0.463123 6.05794
9583 167 10 6 10 1.57238 6.27608
2732 167 10 6 10 46.7202 6.40897
554 167 10 6 10 15.4293 6.13972
5407 167 10 6 10 46.2791 6.2221
2993 167 10 6 10 73.196 6.4627
2727 167 10 6 10 306.832 6.75452
6687 167 10 6 10 12.5027 6.10458
809 167 10 6 10 55.5206 6.55146
535 167 10 6 10 5.04791 6.30019
5958 167 10 6 10 14.3741 6.47694
7347 167 10 6 10 66.8748 0.232006
6823 167 10 6 10 32.5392 6.23739
4425 167 10 6 10 2.81413 6.37325
6904 167 10 6 10 106.08 5.84898
5948 167 10 6 10 11.4356 6.1133
4017 167 10 6 10 3758.2 0.073195
3130 167 10 6 10 0.196428 6.37904
2286 167 10 6 10 0.221742 6.8005
1206 167 10 6 10 71.0441 0.201551
6311 167 10 6 10 27.7056 6.23782
587 167 10 6 10 34.7313 6.62131
6032 167 10 6 10 12.1845 6.31521
